,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
1096405,ZTF18acpfoju,2458440.9068981004,1,686406895315,18.214000000000002,1,686406895315015055,t,55,686,53,702,557.98,2689.91,72.675399,43.5384774,18.1665,0.178431,0.879366,18.281,0.4844,3.57709,18.657,0.019,0.5710000000000001,-0.018000000000000002,-1.36668,0.114499,1.96,0.867,390.592,-0.06701560000000001,1.09099,0.64,0.5329999999999999,0.326531,0.271939,1.20075,7,0,0.466667,0.0,17.4,86257,0.868251,17.8249,0.4087,72.67678409999998,43.53844160000001,18.6414,17.9455,17.6186,17.4395,0.988375,3.62354,1,167,2458440.9068981004,2458440.9068981004,7.6090726852417,0,160240726767766781,160240726795245466,20.2527,19.4443,19.0279,18.8096,0.962167,11.5337,160250726773180921,17.1112,16.5391,16.2951,16.1642,0.995,13.2323,14,702120153,2458167.605787,2458348.991968,15,t8_f5_c3,5.84117,8.438360000000001,-2.5971900000000003,23.8615,1.96248e-05,0.048862,1824.0,-0.044644,4.307060000000001e-05,-2.811e-05,23.835,0.63,0.172157,3.6212400000000002,43.7954,17.8417,13.9766,30.0,2018-11-18T09:45:55.996,58440.406469859656,0.7665000000000006,17.78341892816727,13.799316907413143,1.9843003033737783,1.0591809604341045,0.29591888415028667,0.38308107183273066
1137210,ZTF18acpvgxb,2458441.9517014,1,687451705415,20.7339,1,687451705415015000,t,0,687,54,702,1488.13,40.4315,72.30739870000002,43.41434520000001,17.7571,0.0502342,13.6292,17.6971,0.0259,2.9243799999999998,19.113,0.023,0.654,-0.013999999999999999,0.284572,-0.059966,2.25,0.983,40.4315,3.03681,1.17887,0.8390000000000001,0.82,0.37288899999999997,0.364444,1.0231700000000001,1,0,0.833333,0.0,17.4,86257,1.0,17.6667,0.0312,72.3065321,43.4138136,19.1005,17.9303,17.3069,16.9486,1.0,3.00605,1,96,2458441.9517014,2458441.9517014,53.9629516601562,0,160090723065377210,160100723072640174,-999.0,21.9798,21.2402,20.7351,0.805429,6.913639999999999,160090723102898593,18.0648,17.3574,17.0223,16.8452,1.0,7.8812,25,702120154,2458168.650498,2458349.944178,15,t8_f5_c3,40.7409,102.943,-62.2018,26.2801,2.3129e-06,0.019998,2090.0,-0.050076,4.9644e-06,-3.27e-06,26.248,0.632,0.17618499999999998,3.0057099999999997,-999.0,17.6641,-999.0,30.0,2018-11-19T10:50:27.001,58441.451273159124,0.35710000000000264,17.75734728913226,13.374269289072473,1.9833334344152767,1.0541893950414791,0.3044786787760193,-0.00024728913225757765
1194896,ZTF18acrknxs,2458449.8184144,2,695318414115,20.1862,1,695318414115015000,t,0,695,41,702,2741.17,525.941,69.332801,42.2114495,16.8468,0.0373634,16.3974,16.8347,0.0201,6.58838,21.919,0.17600000000000002,1.073,-0.24600000000000002,0.0453584,-0.012107,1.92,0.9840000000000001,331.33099999999996,3.3515300000000003,1.2389700000000001,0.731,0.6759999999999999,0.380729,0.352083,1.08136,0,0,0.84,0.0,17.2,86257,1.0,16.8476,0.0254,69.33492890000001,42.21047670000001,-999.0,21.6993,20.8684,20.3423,0.874768,6.60875,1,134,2458449.8184144,2458449.8184144,64.76800537109379,0,158650693348213208,158650693350461839,-999.0,21.9211,20.9203,20.3191,0.867131,9.631219999999999,158650693362995744,18.9207,18.0581,17.6405,17.4264,0.992292,10.196,14,702120241,2458160.724236,2458432.834167,15,t8_f5_c3,79.2309,151.209,-71.97800000000001,26.3608,2.4096e-06,0.02472,2062.0,0.10616199999999999,4.2742000000000005e-06,-3.12e-06,26.438000000000002,0.7070000000000001,0.174432,10.1925,87.7389,17.9287,11.3027,30.0,2018-11-27T07:38:31.004,58449.31798615912,-0.3531999999999975,17.13915211977719,10.568550265017981,1.975954158530447,1.0246113765841758,0.36036129882074475,-0.29235211977718834
1197238,ZTF18acrlrao,2458449.9004051,2,695400404115,20.06,1,695400404115015004,t,4,695,41,702,2817.34,567.219,69.29911259999999,42.19627979999999,16.7608,0.039565499999999997,40.0308,16.7075,0.0202,4.83231,21.163,0.057,0.29600000000000004,-0.017,-0.09375750000000001,-0.053318,1.79,0.9840000000000001,255.16099999999997,3.3525099999999997,1.30651,0.716,0.655,0.4,0.36592199999999997,1.09313,2,0,0.843333,0.0,17.2,86257,0.997334,16.6748,0.0246,69.3008684,42.1966785,-999.0,21.4032,19.9915,19.3163,0.943708,4.84854,1,135,2458449.9004051,2458449.9004051,78.5986633300781,0,158630693008006578,158630692968137551,21.3378,20.0441,19.4254,19.0496,0.995417,7.315930000000001,158630692953035030,19.3537,18.2467,17.6336,17.3002,0.99875,10.2567,20,702120241,2458160.724236,2458432.834167,15,t8_f5_c3,60.2899,140.86,-80.5704,26.3268,2.9978e-06,0.025988,2073.0,0.106228,5.324e-06,-3.89e-06,26.404,0.7070000000000001,0.173949,7.3249699999999995,-999.0,19.8565,-999.0,30.0,2018-11-27T09:36:35.001,58449.399976859335,-0.4391999999999996,17.137701259123883,10.544985108450001,1.9758763555017465,1.024383157179597,0.36213094210730334,-0.3769012591238834
1210664,ZTF18acrujrz,2458450.8524653,2,696352464415,20.1113,1,696352464415015002,t,2,696,44,702,276.97700000000003,1181.63,68.9233326,42.0176695,17.7677,0.0504801,10.4636,17.7294,0.0429,9.150780000000001,20.750999999999998,0.054000000000000006,0.841,0.096,0.34403,-0.038308,2.27,0.987,276.97700000000003,2.3818900000000003,1.1526399999999999,0.802,0.768,0.353304,0.338326,1.04427,0,0,0.89,0.0,17.2,86257,1.0,17.7241,0.0541,68.9212617,42.0156084,22.0625,20.9178,19.9728,19.543,0.96975,9.24054,1,148,2458450.8524653,2458450.8524653,48.64977645874021,0,158410689212619370,158410689258539192,-999.0,21.1576,20.5027,20.1168,0.961292,10.4707,158420689271860888,17.9197,17.5741,17.4226,17.3122,0.99875,10.7166,13,702120244,2458160.724236,2458384.014155,15,t8_f5_c3,39.1825,74.0356,-34.8532,26.2657,1.9045e-06,0.020919999999999998,2061.0,0.095729,3.2881e-06,-2.44e-06,26.336,0.713,0.165694,10.71,32.6209,17.5042,13.7058,30.0,2018-11-28T08:27:33.002,58450.35203705915,0.5677000000000021,17.121646370153993,10.288900991557613,1.9749716202497511,1.0218236294667258,0.3671843457513657,0.6460536298460084
1223803,ZTF18acrwsde,2458450.9214931,1,696421494415,19.6838,1,696421494415015002,t,2,696,44,702,351.431,1222.5,68.8948718,42.0042219,18.3026,0.09284010000000001,4.23033,18.2731,0.10800000000000001,5.39556,22.675,0.33,0.987,-0.297,-0.574821,-0.029547000000000004,2.51,1.0,351.431,1.41069,0.9850770000000001,0.7659999999999999,0.7040000000000001,0.305179,0.280478,1.08807,4,0,0.776667,0.0,17.2,86257,0.978044,18.171,0.1259,68.8945143,42.00273,-999.0,-999.0,21.2415,20.6235,0.983381,10.2043,1,149,2458450.9214931,2458450.9214931,22.0248622894287,0,158400688924313044,158400688971428563,-999.0,21.3838,20.6281,20.2512,0.0956845,10.4878,158400688885807438,21.5769,20.2788,19.5105,19.1636,0.990417,17.6394,18,702120144,2458168.650498,2458364.970903,15,t8_f5_c3,16.1436,26.8327,-10.6892,25.9996,5.977100000000001e-06,0.025825999999999998,2057.0,-0.04546,1.02856e-05,-7.64e-06,25.967,0.713,0.169468,17.6399,-999.0,19.9848,-999.0,30.0,2018-11-28T10:06:57.004,58450.421064859256,1.1026000000000025,17.567876926963923,10.270975626125228,1.974905930959504,1.0216511766695384,0.3677444966089354,0.7347230730360792
1236184,ZTF18acsnqli,2458455.8537616003,2,701353760315,19.6871,2,701353760315015005,t,5,701,3,1741,1984.31,925.02,66.9374703,40.9674615,16.9222,0.04459280000000001,9.85258,16.9184,0.0322,3.34954,22.3,0.32899999999999996,0.73,-0.146,-1.29902,-0.003807,2.03,0.983,925.02,2.76867,1.23301,0.728,0.703,0.358621,0.34630500000000003,1.03556,1,0,0.886667,0.0,17.1,86257,1.0,16.912,0.0402,66.937073,40.9665684,-999.0,-999.0,21.5913,20.8454,0.641625,3.06842,1,170,2458455.8537616003,2458455.8537616003,54.2541427612305,0,157160669363641744,157150669344717956,18.3668,17.5189,17.0949,16.8604,0.9975,13.6179,157160669351505962,-999.0,-999.0,21.6415,20.7435,0.930542,14.8758,14,1741120203,2458356.872477,2458449.850602,18,t8_f5_c3,51.7712,99.6461,-47.8749,25.5662,6.9536e-06,0.030269,2164.0,0.089533,1.0710599999999999e-05,-8.43e-06,25.638,0.765,0.17138399999999998,13.6173,-999.0,17.371,-999.0,30.0,2018-12-03T08:29:25.002,58455.35333335959,-0.1778000000000013,17.062941579838462,9.437024497932345,1.9701805574422848,1.0121263860497558,0.3894866326633595,-0.14074157983846192
1247106,ZTF18acskalj,2458455.7838889,2,701283884615,20.5417,1,701283884615015013,t,13,701,46,702,2588.91,1555.5,66.9662316,40.9834147,17.1887,0.0467131,43.0208,17.1889,0.02,8.11105,19.752,0.033,0.958,-0.013999999999999999,0.329523,0.00018,2.18,0.9840000000000001,483.595,3.35282,1.14701,0.769,0.7070000000000001,0.352752,0.324312,1.08769,2,0,0.833333,0.0,17.1,86257,1.0,17.166,0.0242,66.9691976,40.9829782,20.9527,19.8034,19.2769,18.9318,0.981417,8.21301,1,144,2458455.7838889,2458455.7838889,79.9522171020508,0,157180669691920197,157170669631149308,-999.0,-999.0,21.7542,20.8827,0.881274,9.3748,157180669735380479,-999.0,-999.0,21.7735,20.9596,0.7696430000000001,19.9193,8,702120246,2458160.724236,2458376.926748,15,t8_f5_c3,91.1067,180.195,-89.0883,26.2427,1.9211e-06,0.020753,2182.0,0.089049,3.2757e-06,-2.45e-06,26.308000000000003,0.72,0.169009,8.213,58.7653,19.6308,13.8988,30.0,2018-12-03T06:48:48.001,58455.283460659455,0.08869999999999933,17.06341139874977,9.442161466788653,1.970247925811267,1.0122171148664463,0.3873615842439337,0.12528860125022945
1247306,ZTF18acskalj,2458455.7834259,2,701283423515,20.5325,1,701283423515015065,t,65,701,35,701,2520.59,1709.01,66.96640670000001,40.9835199,17.1803,0.0387033,34.3459,17.1895,0.0199,7.66639,19.734,0.032,1.057,-0.08900000000000001,0.55603,0.009222,2.13,0.9840000000000001,551.908,3.3430400000000002,1.18103,0.736,0.718,0.34554,0.33708899999999997,1.0250700000000001,1,0,0.773333,0.0,17.1,86257,1.0,17.1942,0.0247,66.9691788,40.9829962,20.9527,19.8034,19.2769,18.9318,0.981417,7.83418,1,23,2458455.7834259,2458455.7834259,66.7572708129883,0,157180669691920197,157170669631149308,-999.0,-999.0,21.7542,20.8827,0.881274,9.97087,157180669735380479,-999.0,-999.0,21.7735,20.9596,0.7696430000000001,19.4617,8,701120235,2458160.7379400004,2458447.902361,38,t8_f5_c3,114.488,189.12599999999998,-74.6373,26.2843,1.7028e-06,0.019862,2155.0,0.088437,2.8865e-06,-2.16e-06,26.35,0.7240000000000001,0.16761199999999998,7.834160000000001,59.0379,19.6308,13.8988,30.0,2018-12-03T06:48:07.998,58455.28299765894,0.0802999999999976,17.06341455315905,9.442195385602124,1.9702483721773139,1.012217737606892,0.3873410779118815,0.11688544684094992
1256715,ZTF18acskuox,2458455.7929977,2,701292993515,20.535999999999998,1,701292993515015066,t,66,701,35,701,2534.32,1718.17,66.9624673,40.9813463,17.134,0.0390192,25.32,17.1432,0.019,13.1427,21.029,0.09,1.65,0.212,0.64846,0.009205,2.08,0.983,538.178,3.39278,1.21664,0.745,0.723,0.358173,0.347596,1.03043,0,0,0.78,0.0,17.1,86257,1.0,17.1199,0.0229,66.96436010000001,40.9779382,-999.0,-999.0,21.7542,20.8827,0.881274,3.7276199999999995,1,24,2458455.7929977,2458455.7929977,58.59455871582029,0,157170669631149308,157170669643144098,21.7799,21.3487,21.2466,20.5687,0.001875,13.4725,157170669665204114,-999.0,-999.0,21.5601,20.8819,0.897458,16.6406,8,701120235,2458160.7379400004,2458447.902361,38,t8_f5_c3,60.0955,154.023,-93.9273,26.293000000000003,1.7554e-06,0.019457,2157.0,0.08357200000000001,2.9791000000000004e-06,-2.23e-06,26.355,0.723,0.168019,19.1948,54.8732,19.6308,13.8988,30.0,2018-12-03T07:01:55.001,58455.29256945942,0.03399999999999892,17.063349454125497,9.441493930755996,1.9702391441612301,1.01220492094676,0.38774888954615,0.07065054587450348
1270217,ZTF18acslxbm,2458455.8171296003,2,701317124615,20.1559,1,701317124615015009,t,9,701,46,702,2628.62,1582.31,66.9525478,40.9758454,17.0629,0.0453057,22.406999999999996,17.0492,0.0223,2.94611,18.46,0.018000000000000002,0.655,-0.034,-0.185134,-0.013734999999999999,2.9,0.983,443.885,3.10675,0.952449,0.9159999999999999,0.8420000000000001,0.315862,0.29034499999999996,1.08789,0,0,0.84,0.0,17.1,86257,1.0,17.0295,0.0271,66.9517981,40.9752406,19.9325,18.564,17.9407,17.5711,0.989125,2.99858,1,145,2458455.8171296003,2458455.8171296003,72.4510803222656,0,157170669518280917,157160669477659911,-999.0,-999.0,21.3517,20.7849,0.986778,14.0503,157170669473634062,19.9416,19.229,18.8627,18.6758,0.99875,15.8748,12,702120246,2458160.724236,2458376.926748,15,t8_f5_c3,57.4952,131.418,-73.9224,26.1559,3.39e-06,0.023524,2175.0,0.083988,5.7796000000000005e-06,-4.32e-06,26.218000000000004,0.72,0.167925,2.99892,58.0403,18.3387,13.8988,30.0,2018-12-03T07:36:39.997,58455.31670135959,-0.03710000000000235,17.063186373013618,9.439722733929129,1.970215877994538,1.0121731473351356,0.38862047304016883,-0.00028637301361911227
1284236,ZTF18acsnqli,2458455.8542245,2,701354223515,19.7763,1,701354223515015032,t,32,701,35,701,2595.75,1767.43,66.93728730000001,40.9673578,16.9426,0.05038719999999999,23.798000000000002,17.035999999999998,0.0319,2.37988,23.025,0.32799999999999996,0.642,-0.479,0.557272,0.093405,2.27,0.986,476.74800000000005,2.7403299999999997,1.13334,0.73,0.672,0.32158600000000004,0.296035,1.08631,2,0,0.83,0.0,17.1,86257,1.0,17.0659,0.0412,66.9364572,40.9675933,-999.0,-999.0,21.5913,20.8454,0.641625,2.67392,2,26,2458455.8537616003,2458455.8542245,67.0184860229492,0,157160669363641744,157150669344717956,18.3668,17.5189,17.0949,16.8604,0.9975,13.0221,157160669351505962,-999.0,-999.0,21.6415,20.7435,0.930542,15.0074,13,701120235,2458160.7379400004,2458447.902361,38,t8_f5_c3,55.0063,111.815,-56.8087,25.8676,3.3721e-06,0.022956999999999998,2146.0,0.078463,5.7151e-06,-4.28e-06,25.926,0.723,0.169146,13.0216,-999.0,17.371,-999.0,30.0,2018-12-03T08:30:04.997,58455.353796259034,-0.15740000000000265,17.062938507160467,9.436990319700671,1.9701801110938795,1.0121258063361152,0.3894939128780799,-0.12033850716046857
1372981,ZTF18actzpbv,2458457.7228125,2,703222810215,20.0255,2,703222810215015013,t,13,703,2,1741,806.6080000000001,2531.87,66.20660629999999,40.5292883,17.6015,0.0493152,7.58028,17.573,0.0351,4.78943,20.261,0.047,0.622,0.004,-0.7432449999999999,-0.028547000000000003,2.8,0.983,548.627,2.45253,1.09704,0.973,0.953,0.3475,0.340357,1.02099,0,0,0.9,0.0,17.1,86257,1.0,17.5295,0.0426,66.2048835,40.5296065,21.2329,20.1221,19.6093,19.3059,0.9961899999999999,4.8836699999999995,1,2,2458457.7228125,2458457.7228125,51.868831634521506,0,156630662048646154,156630662063583195,19.6818,18.3615,17.0097,16.4022,1.0,7.809489999999999,156630662062978684,-999.0,21.6604,20.8083,20.2982,0.979833,8.70739,12,1741120202,2458356.872477,2458449.850602,16,t8_f5_c3,33.9359,78.0091,-44.0731,26.1335,2.7699e-06,0.020415,2178.0,0.076363,3.9513e-06,-3.24e-06,26.195999999999998,0.794,0.169904,4.88396,-999.0,20.0407,-999.0,30.0,2018-12-05T05:20:51.000,58457.22238425911,0.5015000000000001,17.05421097275866,9.373517999574991,1.968374082979546,1.0101470317757797,0.3900745687706015,0.5472890272413409
1373008,ZTF18actzpbv,2458457.7218981003,2,703221894815,19.8962,2,703221894815015004,t,4,703,48,1699,3031.31,410.18,66.2069564,40.5294938,17.6055,0.0614549,4.41348,17.6711,0.0417,5.6493,20.104,0.051,0.963,0.053,-0.472808,0.065553,3.49,0.982,41.18600000000001,2.22512,0.9039799999999999,0.978,0.953,0.280229,0.273066,1.02623,0,0,0.863333,0.0,17.1,86257,1.0,17.6871,0.0535,66.2048726,40.5296424,21.2329,20.1221,19.6093,19.3059,0.9961899999999999,5.71285,1,2,2458457.7218981003,2458457.7218981003,40.8412284851074,0,156630662048646154,156630662062978684,-999.0,21.6604,20.8083,20.2982,0.979833,8.12907,156630662063583195,19.6818,18.3615,17.0097,16.4022,1.0,8.67313,12,1699120248,2458356.873391,2458448.892766,17,t8_f5_c3,28.7752,61.6418,-32.8667,26.0455,3.7242000000000003e-06,0.023777,2133.0,0.09222899999999999,5.1169e-06,-4.28e-06,26.123,0.813,0.170622,5.71315,-999.0,20.0407,-999.0,30.0,2018-12-05T05:19:31.996,58457.2214698596,0.5054999999999978,17.054213208338172,9.373505057181452,1.9683749688263927,1.0101478533477646,0.3900191197420198,0.5512867916618269
1453293,ZTF18acuwbte,2458462.7838657,2,708283862315,19.4561,1,708283862315015035,t,35,708,23,701,2995.22,1313.09,64.29665279999999,39.2341667,16.8606,0.035160199999999996,9.39776,16.7918,0.0404,7.820289999999999,23.201,0.293,0.445,-0.406,0.541038,-0.068815,1.59,0.9840000000000001,77.2774,2.6642799999999998,1.3467200000000001,0.636,0.564,0.4,0.354717,1.12766,4,0,0.84,0.0,17.1,86257,0.9866520000000001,16.7914,0.0512,64.2980874,39.2322693,20.9503,-999.0,20.1054,-999.0,0.5,12.8774,1,26,2458462.7838657,2458462.7838657,41.53459930419921,0,155080643003034248,155080643011592796,-999.0,-999.0,21.3013,20.8544,0.760208,13.068,155080642924523598,21.5773,20.5341,19.7703,19.3297,0.98575,13.1448,12,701120223,2458160.7379400004,2458447.902361,37,t8_f5_c3,52.84,84.8906,-32.0506,25.4556,1.22326e-05,0.029996,2206.0,0.08388,1.08226e-05,-1.136e-05,25.541999999999998,1.031,0.17061099999999998,13.1508,-999.0,20.2381,-999.0,30.0,2018-12-10T06:48:45.996,58462.28343745928,-0.23939999999999984,17.06944205165035,9.952684899416056,1.9634411657661444,1.0093319968521246,0.3992767736082915,-0.20884205165034686
1484500,ZTF18acvqcmo,2458465.7362384,1,711236230515,20.3114,1,711236230515015001,t,1,711,5,701,2795.67,469.315,63.2606748,38.4165475,18.3525,0.0848526,2.2161,18.3479,0.0462,2.53193,21.235,0.057999999999999996,0.8320000000000001,-0.028999999999999998,0.242258,-0.004608,3.61,0.981,276.82599999999996,1.96348,1.00881,1.148,1.073,0.318006,0.29723,1.0699,0,0,0.736667,0.0,17.2,86257,1.0,18.3137,0.0563,63.2614997,38.4168403,21.0523,19.7061,18.7955,18.2758,0.998333,2.41407,1,39,2458465.7362384,2458465.7362384,39.861400604248,0,154100632614420782,154090632607119436,-999.0,-999.0,21.3246,20.7953,0.637875,3.24607,154100632570832709,-999.0,-999.0,20.8083,19.688,0.909875,12.135,7,701120105,2458168.624016,2458422.934826,16,t8_f5_c3,17.357,50.0683,-32.7113,26.3505,6.41707e-05,0.053623000000000004,689.0,-0.083229,4.0685999999999996e-05,-4.975e-05,26.253,1.251,0.28679299999999996,2.4180099999999998,-999.0,19.2913,-999.0,30.0,2018-12-13T05:40:10.998,58465.23581015925,1.1524999999999999,17.5485046775593,10.731530163513478,1.9605370257818995,1.0119207965095167,0.39535825213636694,0.8039953224406986
1488067,ZTF18acvqotl,2458465.7608681,2,711260860515,20.3689,1,711260860515015005,t,5,711,5,701,2819.11,497.778,63.25197239999999,38.4095972,17.8113,0.0454716,6.81123,17.788,0.0364,12.8944,22.96,0.31,0.674,-0.052000000000000005,-0.233621,-0.023272,2.31,0.9840000000000001,253.387,2.58092,1.13373,0.769,0.732,0.3329,0.31688299999999997,1.05055,0,0,0.843333,0.0,17.2,86257,1.0,17.8095,0.0466,63.2500103,38.4128795,-999.0,-999.0,21.7936,20.9517,0.912292,9.44871,1,40,2458465.7608681,2458465.7608681,54.396366119384794,0,154090632552702521,154090632601780821,-999.0,-999.0,-999.0,21.2752,0.694958,23.4315,154080632591617109,26.993000000000002,21.1925,19.7738,18.9718,0.967417,25.348000000000003,3,701120205,2458160.7379400004,2458423.826412,15,t8_f5_c3,53.5603,96.2142,-42.6539,26.2613,1.00645e-05,0.035074,868.0,0.09586,5.6983e-06,-7.38e-06,26.386999999999997,1.339,0.295004,37.3013,-999.0,19.2913,-999.0,30.0,2018-12-13T06:15:39.004,58465.260439859245,0.6113,17.101488785686314,10.739391582786574,1.9605127197219634,1.01195119221616,0.3963878885264506,0.7098112143136852
1527808,ZTF18acwuipd,2458468.7805324,2,714280531115,20.3568,1,714280531115015001,t,1,714,11,701,2060.93,519.9259999999999,62.2692838,37.5372536,16.7255,0.0389589,9.43251,16.7421,0.0163,5.32179,19.605999999999998,0.021,0.43200000000000005,0.023,0.23083299999999998,0.016630000000000002,1.96,0.9840000000000001,519.9259999999999,3.6146599999999998,1.24708,0.718,0.61,0.366327,0.311224,1.17705,0,0,0.836667,0.0,17.2,86257,1.0,16.7319,0.0198,62.271168,37.537309,20.9917,19.7595,18.4575,17.8467,0.935833,5.35471,1,30,2458468.7805324,2458468.7805324,54.5219383239746,0,153040622711395365,153040622719146364,-999.0,21.9411,21.7362,20.9765,0.408891,8.19187,153040622713303168,21.7701,20.3487,19.4457,18.9754,0.391818,8.72564,9,701120211,2458160.7379400004,2458447.902361,32,t8_f5_c3,181.46099999999998,280.613,-99.1513,26.2215,2.4713999999999997e-06,0.018677000000000003,2143.0,0.06539,4.5856e-06,-3.29e-06,26.268,0.6829999999999999,0.157271,5.35691,19.5927,19.0381,11.9833,30.0,2018-12-16T06:43:57.999,58468.28010415893,-0.47449999999999903,17.14696823514321,11.782222107359338,1.9575231912516535,1.01691139073619,0.39103712477250246,-0.42146823514320886
1630005,ZTF18acyqmld,2458471.7071644,2,717207162415,18.9805,2,717207162415015023,t,23,717,24,1699,3024.06,688.346,61.40447460000001,36.666751299999994,17.4499,0.045081199999999995,2.41438,17.4872,0.0879,7.3652,22.566999999999997,0.35,0.828,-0.218,22.3998,0.037302999999999996,2.68,0.963,48.4384,1.49328,1.0484,0.774,0.75,0.288806,0.279851,1.032,0,0,0.766667,0.0,17.3,86257,1.0,17.5041,0.1144,61.40385500000001,36.6687643,-999.0,-999.0,21.2911,20.6005,0.81394,12.6199,1,1,2458471.7071644,2458471.7071644,29.9748859405518,0,152000614088491413,151990614043436045,19.5318,18.6138,18.15,17.9066,0.99875,13.9959,152000614093710605,-999.0,22.1819,21.6899,20.9978,0.8154170000000001,14.1778,7,1699120224,2458356.873391,2458457.7218979998,15,t8_f5_c3,14.5174,35.0407,-20.5233,26.1269,9.139400000000001e-06,0.034062,2145.0,0.071164,1.78935e-05,-1.245e-05,26.176,0.662,0.163417,13.994000000000002,19.2894,18.4653,13.8248,30.0,2018-12-19T04:58:19.004,58471.20673615905,0.1498999999999988,17.200186585366282,12.951818354353266,1.9546083231715923,1.0238786880829167,0.37897752116382966,0.24971341463371743
1638841,ZTF18acyqmld,2458471.7067014,2,717206705715,18.5848,1,717206705715015052,t,52,717,57,656,801.387,1483.61,61.4046199,36.6668917,17.3112,0.07616569999999999,2.49805,17.2879,0.0947,8.85977,22.246,0.19899999999999998,0.622,-0.09699999999999999,7.62172,-0.0233,4.74,0.409,801.387,1.29692,0.657088,1.094,1.004,0.230802,0.21181399999999997,1.08964,1,0,0.636667,0.0,17.3,86257,1.0,17.1852,0.1105,61.4063613,36.6648275,-999.0,-999.0,21.2911,20.6005,0.81394,12.1306,1,32,2458471.7067014,2458471.7067014,23.5702610015869,0,152000614088491413,152000614093710605,-999.0,22.1819,21.6899,20.9978,0.8154170000000001,13.786,151990614043436045,19.5318,18.6138,18.15,17.9066,0.99875,14.52,7,656120257,2458338.984248,2458437.837569,15,t8_f5_c3,9.62222,25.1915,-15.5692,25.9032,1.34206e-05,0.038926,2030.0,0.076537,2.30721e-05,-1.716e-05,25.959,0.71,0.169575,14.5184,19.4812,18.4653,13.8248,30.0,2018-12-19T04:57:39.001,58471.20627315949,0.011199999999998766,17.200177440957674,12.951618651102418,1.954608785619495,1.0238774430792654,0.3789566466421472,0.1110225590423255
1674425,ZTF18aczbqtd,2458472.7442361,1,718244235715,19.4167,1,718244235715015030,t,30,718,57,656,1647.99,2572.42,61.1190843,36.3542039,17.4254,0.055087300000000006,4.37003,17.4784,0.0605,3.71549,22.95,0.26899999999999996,0.63,-0.18100000000000002,0.7363029999999999,0.05296,2.28,0.983,508.083,1.9383400000000002,1.1953,0.857,0.792,0.375877,0.347368,1.08207,1,0,0.826667,0.0,17.3,86257,1.0,17.3977,0.0718,61.1197684,36.3533159,18.5942,17.7399,17.3124,17.082,0.992917,10.0168,1,35,2458472.7442361,2458472.7442361,41.4269409179688,0,151620611161957522,151620611232114868,-999.0,21.7224,21.6966,-999.0,0.0953869,12.210999999999999,151620611167189250,-999.0,-999.0,21.8256,21.0395,0.826092,12.8518,8,656120157,2458168.621227,2458428.807176,15,t8_f5_c3,23.2906,48.7237,-25.4331,26.3114,1.28109e-05,0.037776,2085.0,-0.06418099999999999,2.2508200000000002e-05,-1.656e-05,26.266,0.7020000000000001,0.167196,10.0177,61.5286,17.5708,12.8387,30.0,2018-12-20T05:51:41.999,58472.24380785926,0.12539999999999907,17.668089026471954,13.39277858233484,1.953571473575953,1.026843890301554,0.37668899656648186,-0.2426890264719539
1676398,ZTF18aczbxbb,2458472.7665972,2,718266595715,19.5708,1,718266595715015009,t,9,718,57,656,1643.98,2566.16,61.11273249999999,36.3474527,16.8905,0.0361636,4.43653,16.9099,0.0325,6.92908,21.883000000000003,0.166,0.8290000000000001,0.062,0.740073,0.019407,2.07,0.987,514.3380000000001,2.66095,1.2767700000000002,0.7809999999999999,0.722,0.377295,0.348792,1.08172,1,0,0.886667,0.0,17.3,86257,1.0,16.8768,0.0401,61.1111596,36.3459703,-999.0,21.948,21.3098,20.6698,0.443238,10.8925,1,36,2458472.7665972,2458472.7665972,41.329536437988295,0,151610611097185460,151610611169457550,19.5949,18.5472,18.0446,17.7721,0.99875,12.2564,151610611168275336,-999.0,21.6427,20.6175,20.0148,0.0526389,13.6219,7,656120257,2458338.984248,2458437.837569,15,t8_f5_c3,65.008,104.329,-39.3211,26.2075,4.4865e-06,0.024299,2122.0,0.06994700000000001,7.8413e-06,-5.79e-06,26.258000000000003,0.7070000000000001,0.165598,12.2569,87.8608,18.3895,12.8387,30.0,2018-12-20T06:23:53.998,58472.266168959446,-0.4095000000000013,17.22120322513774,13.402649534780753,1.9535490950988699,1.0269109269053576,0.37737876980040597,-0.3307032251377393
