,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
1026550,ZTF18acqhazv,2458442.9498264,2,688449824115,16.5578,1,688449824115015007,t,7,688,41,563,841.908,150.085,94.3296004,20.7362754,16.1627,0.127997,1.01122,15.8128,0.2045,8.66736,16.942,0.012,0.35100000000000003,0.001,-7.25608,-0.349918,2.26,0.9740000000000001,150.085,0.745034,1.05843,0.774,0.6990000000000001,0.342478,0.309292,1.1073,6,0,0.546667,0.0,16.7,5318,0.991041,15.761,0.2503,94.32922940000002,20.7386862,17.8249,17.034000000000002,16.5757,16.3198,0.997917,8.610380000000001,1,158,2458442.9498264,2458442.9498264,9.66794586181641,0,132880943292206902,132880943273916158,21.6398,20.3315,19.6172,19.2386,0.950393,9.74921,132880943299520268,21.6222,21.1609,-999.0,-999.0,0.370315,11.5924,14,563120241,2458154.667569,2458219.700694,15,t8_f5_c3,7.55345,11.9453,-4.39184,23.3167,0.000346071,0.161353,625.0,0.170472,0.000524797,-0.00040192,23.456999999999997,0.687,0.270027,8.608939999999999,86.8423,16.8497,13.9961,30.0,2018-11-20T10:47:45.001,58442.449398159064,-0.5372999999999983,16.589390873606007,15.257636310629756,2.2174760021933575,1.3419631372966911,0.11962765668872008,-0.426690873606006
1048648,ZTF18acqwvon,2458443.9021065,2,689402104115,20.0428,1,689402104115015001,t,1,689,41,563,1233.7,93.9276,94.2157757,20.7494422,17.1566,0.0398482,19.791,17.1307,0.027999999999999997,6.45449,18.689,0.019,0.865,-0.013999999999999999,2.29242,-0.025897000000000003,2.22,0.9840000000000001,93.9276,2.91205,1.12748,0.693,0.6459999999999999,0.312162,0.290991,1.07276,6,0,0.723333,0.0,16.7,5318,0.9595229999999999,17.1325,0.0354,94.2141397,20.748468300000006,-999.0,21.2878,20.6173,20.1345,0.9281010000000001,6.26307,1,141,2458443.9021065,2458443.9021065,33.780101776123,0,132900942158321963,132890942141398669,19.8062,18.7938,18.2082,17.8778,0.993542,6.59819,132900942141582138,-999.0,22.2005,21.4973,20.7486,0.570333,8.76774,20,563120241,2458154.667569,2458219.700694,15,t8_f5_c3,86.3025,138.593,-52.2901,26.3576,3.7847000000000004e-06,0.029786,2158.0,0.09917999999999999,5.137e-06,-4.28e-06,26.436999999999998,0.8140000000000001,0.205921,6.597410000000001,50.8,18.6113,13.3189,30.0,2018-11-21T09:39:02.002,58443.40167825903,0.45660000000000167,16.56168260956698,14.865077996184038,2.216031476618617,1.3339527636253738,0.12774820160989186,0.5949173904330216
1071592,ZTF18acnmrjy,2458438.9511458,1,684451144015,20.8234,1,684451144015015008,t,8,684,40,563,2625.08,322.568,94.7213782,20.6884683,16.8722,0.0345889,78.7317,16.9125,0.0136,6.81797,17.868,0.013999999999999999,0.41100000000000003,-0.006,0.335378,0.040313,2.06,0.983,322.568,3.91091,1.2015,0.752,0.7070000000000001,0.36504899999999996,0.343204,1.06365,0,0,0.756667,0.0,16.8,5318,1.0,16.9077,0.0163,94.7193462,20.688733600000006,17.8562,17.0402,16.5833,16.3409,0.99,6.882460000000001,1,169,2458438.9511458,2458438.9511458,85.0512619018555,0,132820947193266987,132830947207651612,-999.0,22.0438,21.5457,21.0532,0.625476,14.9602,132820947253089164,21.0766,20.0032,19.3756,19.0085,0.94475,15.2561,13,563120140,2458167.622813,2458380.986817,16,t8_f5_c3,172.145,304.385,-132.241,26.3282,3.2063e-06,0.021458,2047.0,-0.049132999999999996,4.7218e-06,-3.78e-06,26.29,0.774,0.19523800000000002,6.87874,51.7898,16.8716,13.995999999999999,30.0,2018-11-16T10:49:38.997,58438.45071755909,0.07219999999999871,17.225926096958496,16.821964183561146,2.223549919564319,1.3774500606136026,0.08597271442933714,-0.3537260969584963
1098887,ZTF18acpgozf,2458440.9360764,1,686436074115,20.5031,1,686436074115015001,t,1,686,41,563,142.733,239.14,94.5449442,20.710697,17.0162,0.051912,23.3557,17.0366,0.0185,12.8584,22.78,0.191,0.302,-0.10300000000000001,0.5737220000000001,0.020396,2.2,0.9840000000000001,142.733,3.46654,1.13313,0.7559999999999999,0.688,0.343636,0.312727,1.09884,4,0,0.803333,0.0,16.8,5318,0.990066,17.0148,0.0222,94.547524,20.7080043,-999.0,-999.0,-999.0,20.9163,0.262812,10.0377,1,175,2458440.9360764,2458440.9360764,62.553985595703104,0,132850945422271835,132850945473940180,21.7068,21.0933,20.2258,19.8539,0.9149579999999999,12.7321,132840945447317856,-999.0,-999.0,-999.0,20.9763,0.557077,16.4013,13,563120141,2458166.667755,2458375.965232,15,t8_f5_c3,143.404,219.373,-75.9686,26.1122,4.4083e-06,0.026187000000000002,2155.0,-0.056091999999999996,6.004e-06,-4.99e-06,26.069000000000003,0.8109999999999999,0.20648000000000002,23.2034,53.3608,14.2545,12.8507,30.0,2018-11-18T10:27:57.001,58440.435648159124,0.21620000000000061,17.169277942460177,16.063018519780986,2.2205332638773223,1.3594676474929983,0.10286966741429622,-0.15307794246017536
1133041,ZTF18acpubxp,2458441.921331,2,687421334115,19.9099,1,687421334115015003,t,3,687,41,563,481.338,192.208,94.4443169,20.7228417,16.6583,0.0399815,36.1417,16.6167,0.0195,11.0475,21.378,0.096,0.6,0.064,1.10205,-0.041598,2.43,0.9840000000000001,192.208,3.2932099999999997,1.07077,0.773,0.736,0.31810700000000003,0.302881,1.05027,4,0,0.813333,0.0,16.7,5318,0.9902569999999999,16.6164,0.0244,94.4432254,20.7257754,-999.0,21.4455,20.3924,19.8461,0.881268,10.6681,1,158,2458441.921331,2458441.921331,57.0204200744629,0,132870944431381228,132860944465755128,16.1574,15.4922,15.2071,15.0974,0.995417,11.3465,132870944449492065,18.8005,17.5466,16.5914,16.2242,0.954833,12.5933,18,563120241,2458154.667569,2458219.700694,15,t8_f5_c3,52.1759,140.834,-88.6582,26.1503,2.3769e-06,0.028372,2171.0,0.11029800000000001,3.2288999999999997e-06,-2.69e-06,26.239,0.8140000000000001,0.20488800000000001,11.344000000000001,-999.0,15.4181,-999.0,30.0,2018-11-19T10:06:42.998,58441.42090275932,-0.04169999999999874,16.619180479583385,15.673578214681369,2.2190370337422802,1.3508082502691383,0.11121143083241926,0.03911952041661593
1138012,ZTF18acpvpcv,2458441.9642361,1,687464234115,20.4249,1,687464234115015002,t,2,687,41,563,492.361,189.407,94.4393103,20.7233537,16.8432,0.047654,38.8611,16.8563,0.0144,9.048919999999999,20.083,0.033,0.865,-0.002,0.015530500000000001,0.013064,2.53,0.983,189.407,3.56855,1.18783,0.9329999999999999,0.9209999999999999,0.368775,0.364032,1.0130299999999999,0,0,0.766667,0.0,16.7,5318,1.0,16.8402,0.0171,94.4366233,20.7229413,-999.0,-999.0,-999.0,20.4993,0.41814300000000004,8.59042,1,158,2458441.9642361,2458441.9642361,109.206596374512,0,132860944370707146,132860944365968032,19.9784,18.95,18.3509,18.0362,0.9803870000000001,9.23804,132860944375945823,21.5816,20.5433,19.8223,19.4623,0.951375,9.98678,20,563120141,2458166.667755,2458375.965232,15,t8_f5_c3,80.093,200.292,-120.199,26.3222,5.0656e-06,0.028089,2151.0,-0.057099000000000004,6.8655e-06,-5.72e-06,26.279,0.813,0.209202,9.239189999999999,-999.0,18.7429,-999.0,30.0,2018-11-19T11:08:29.999,58441.463807859465,0.14320000000000022,17.13966357748657,15.656020199487775,2.2189718952006987,1.3504362339237916,0.11119938563154395,-0.2964635774865698
1193202,ZTF18acrlotd,2458449.8898032,2,695389801915,18.8907,2,695389801915015048,t,48,695,19,1608,1374.58,2573.58,93.3167087,20.8470075,16.0516,0.034446,67.0314,16.0247,0.0313,5.55135,23.86,0.35700000000000004,0.589,-0.297,-4.24005,-0.02694,2.11,1.0,506.915,2.86597,1.07061,0.654,0.635,0.30995300000000003,0.300948,1.0299200000000002,0,0,0.836667,0.0,16.5,5318,1.0,15.987,0.0389,93.3152821,20.8478186,-999.0,16.8612,16.3836,16.114,0.8888149999999999,7.45525,1,119,2458449.8898032,2458449.8898032,88.4271926879883,0,133010933188706291,133010933170634416,-999.0,20.3329,19.3062,18.8094,0.5122800000000001,7.61678,133010933192345425,14.9267,14.4055,14.2125,14.1465,0.996667,9.60474,17,1608120219,2458186.685093,2458190.702662,40,t8_f5_c3,61.0286,109.24799999999999,-48.218999999999994,25.8666,8.7259e-06,0.043677,2156.0,0.11366199999999999,8.570800000000001e-06,-8.39e-06,25.973000000000003,0.968,0.246491,7.45675,89.3771,16.6607,13.1138,30.0,2018-11-27T09:21:18.996,58449.38937495929,-0.44839999999999947,16.384240672329206,12.21888136055996,2.2069692845282667,1.2877603738259944,0.1760401061244901,-0.33264067232920524
1231894,ZTF18acsmdkj,2458455.8200926003,2,701320091815,20.1054,2,701320091815015237,t,237,701,18,1608,2208.85,2237.85,92.13695329999999,20.9659838,16.6484,0.026999099999999998,15.2193,16.6777,0.0158,6.581,23.573,0.32299999999999995,0.764,-0.21,-0.766041,0.029283,2.45,0.9840000000000001,842.648,3.42775,1.2076,0.872,0.8340000000000001,0.35591799999999996,0.340408,1.04556,0,0,0.75,0.0,16.3,5318,1.0,16.6569,0.0191,92.1373211,20.967802600000002,-999.0,-999.0,21.2615,20.7441,0.6772050000000001,9.619110000000001,1,494,2458455.8200926003,2458455.8200926003,95.79686737060551,0,133160921341690488,133160921335341791,-999.0,-999.0,-999.0,20.1488,0.0110417,12.9143,133150921326469320,20.0928,18.3215,17.1716,16.4217,0.99425,14.4929,14,1608120218,2458186.684178,2458190.7117939997,40,t8_f5_c3,111.971,212.143,-100.17200000000001,26.1964,1.4961600000000001e-05,0.046447,1625.0,0.097397,1.4167400000000001e-05,-1.409e-05,26.291999999999998,0.995,0.25761100000000003,14.4931,-999.0,17.6034,-999.0,30.0,2018-12-03T07:40:56.001,58455.31966435957,0.34839999999999804,16.202227692344874,9.319519845518464,2.1980356735641355,1.249701011567218,0.2183787747893182,0.44617230765512517
1245936,ZTF18acsjwad,2458455.7737384,2,701273736215,20.146,1,701273736215015084,t,84,701,62,563,1461.45,2943.18,92.147653,20.9648957,15.9358,0.0269233,116.572,15.9385,0.0089,7.23588,22.94,0.355,0.512,-0.179,0.163303,0.002727,2.82,0.987,137.31799999999998,4.20752,1.04915,0.887,0.843,0.314539,0.29893600000000004,1.05219,0,0,0.816667,0.0,16.3,5318,1.0,15.939,0.0105,92.1492329,20.9662966,-999.0,22.4357,21.3078,20.5709,0.6259170000000001,6.828939999999999,1,493,2458455.7737384,2458455.7737384,59.586002349853494,0,133160921471420576,133150921454308973,21.2701,-999.0,20.277,-999.0,0.5,7.905410000000001,133150921447579240,17.6788,16.799,16.3831,16.1587,0.9788100000000001,10.03,15,563120262,2458154.688877,2458223.639942,15,t8_f5_c3,129.931,354.465,-224.53400000000002,26.0618,6.6070000000000004e-06,0.034057,2015.0,0.088791,6.9253e-06,-6.57e-06,26.143,0.946,0.23046,10.0318,-999.0,16.6591,-999.0,30.0,2018-12-03T06:34:10.998,58455.27331015933,-0.3642000000000003,16.2037125048426,9.343581024568104,2.1981053185630897,1.2499716191971046,0.2166636368855038,-0.26791250484259876
1273654,ZTF18acsmdkj,2458455.8210069,2,701321005115,20.1727,1,701321005115015040,t,40,701,51,562,448.404,2976.86,92.1367287,20.9660052,16.7205,0.0400477,40.0887,16.7474,0.0176,13.5867,18.165,0.021,0.805,-0.032,0.025883,0.026874000000000002,2.18,0.985,103.64299999999999,3.4252599999999997,1.22652,0.782,0.742,0.358716,0.34036700000000003,1.0539100000000001,0,0,0.796667,0.0,16.3,5318,1.0,16.7254,0.0212,92.1326582,20.9656602,-999.0,-999.0,21.2615,20.7441,0.6772050000000001,8.86776,2,495,2458455.8200926003,2458455.8210069,99.663330078125,0,133160921341690488,133160921335341791,-999.0,-999.0,-999.0,20.1488,0.0110417,12.217,133150921326469320,20.0928,18.3215,17.1716,16.4217,0.99425,13.7475,14,562120251,2458160.661528,2458422.863183,15,t8_f5_c3,102.331,194.495,-92.164,26.0995,4.6713e-06,0.029549000000000002,1968.0,0.087013,5.3473000000000005e-06,-4.86e-06,26.175,0.8959999999999999,0.219671,13.7477,-999.0,17.6034,-999.0,30.0,2018-12-03T07:42:14.996,58455.32057865943,0.42050000000000054,16.202198418162627,9.319044529611947,2.198034299903126,1.2496957045765533,0.21840471599610073,0.518301581837374
1274366,ZTF18acsmdkj,2458455.820544,2,701320546215,20.1053,1,701320546215015068,t,68,701,62,563,1503.23,2945.3,92.1368354,20.9659975,16.7189,0.0375171,25.1339,16.719,0.0173,14.0073,18.145,0.017,0.848,-0.024,0.0686038,0.000138,2.69,0.9840000000000001,135.19899999999998,3.38631,1.052,0.826,0.8079999999999999,0.30706300000000003,0.300372,1.0222799999999999,0,0,0.753333,0.0,16.3,5318,1.0,16.7214,0.0212,92.1326305,20.9656891,-999.0,-999.0,21.2615,20.7441,0.6772050000000001,9.22241,3,496,2458455.8200926003,2458455.8210069,53.84716796875,0,133160921341690488,133160921335341791,-999.0,-999.0,-999.0,20.1488,0.0110417,12.5431,133150921326469320,20.0928,18.3215,17.1716,16.4217,0.99425,14.1022,14,563120262,2458154.688877,2458223.639942,15,t8_f5_c3,66.5578,161.504,-94.9461,26.0499,5.9643e-06,0.032394,2020.0,0.084384,6.251499999999999e-06,-5.93e-06,26.127,0.946,0.23051300000000002,14.1024,-999.0,17.6034,-999.0,30.0,2018-12-03T07:41:35.002,58455.32011575905,0.4189000000000007,16.2022132392777,9.319285179957609,2.1980349953730642,1.2496983912964101,0.2183916220661723,0.5166867607223011
1349799,ZTF18acszkuj,2458456.7343866,2,702234385115,20.0652,1,702234385115015023,t,23,702,51,562,1127.72,2902.14,91.9323193,20.9858186,15.8818,0.0246172,46.0138,15.8841,0.0091,12.1945,22.125999999999998,0.16899999999999998,0.613,-0.054000000000000006,-0.579367,0.002349,2.81,0.9840000000000001,178.357,4.181109999999999,1.0015,0.951,0.8640000000000001,0.338434,0.307473,1.10069,0,0,0.813333,0.0,16.3,5318,1.0,15.8659,0.0107,91.929654,20.9834588,23.607,21.554000000000002,20.8535,19.8343,0.949667,11.0958,1,497,2458456.7343866,2458456.7343866,73.6291732788086,0,133180919294031776,133180919296130575,-999.0,-999.0,20.9212,20.0915,0.9327290000000001,12.7205,133170919319014972,-999.0,-999.0,21.1096,20.6545,0.746827,25.8331,5,562120251,2458160.661528,2458422.863183,15,t8_f5_c3,203.90200000000002,379.142,-175.24,26.1328,5.4167999999999995e-06,0.031636000000000004,1965.0,0.094154,6.2038e-06,-5.64e-06,26.214000000000002,0.8959999999999999,0.218023,29.3872,-999.0,19.5978,-999.0,30.0,2018-12-04T05:37:31.002,58456.23395835934,-0.41820000000000057,16.173305503290674,8.851007502116728,2.1966626305918795,1.2445765132380935,0.2213141286813119,-0.29150550329067393
1361073,ZTF18actayvw,2458456.77625,2,702276255115,20.3842,1,702276255115015034,t,34,702,51,562,1163.66,2912.29,91.9224532,20.9868583,15.8703,0.0364458,122.3,15.8554,0.0082,1.9630400000000001,19.492,0.021,0.47600000000000003,-0.028999999999999998,0.205729,-0.014856999999999999,2.2,0.992,168.21400000000003,4.52883,1.11104,0.78,0.706,0.354545,0.320909,1.1048200000000001,0,0,0.833333,0.0,16.3,5318,1.0,15.8351,0.0094,91.92197,20.987173100000003,20.9144,19.647000000000002,18.4176,17.8514,0.9975,1.96937,1,498,2458456.77625,2458456.77625,79.1988143920898,0,133180919219625183,133180919203885836,21.8842,21.7259,-999.0,20.6766,0.5,7.868410000000001,133180919218707586,22.0934,21.85,21.087,20.003,0.912417,8.46031,16,562120251,2458160.661528,2458422.863183,15,t8_f5_c3,188.94,441.23199999999997,-252.293,26.1443,4.1667e-06,0.028919999999999998,1969.0,0.09092599999999999,4.7817e-06,-4.34e-06,26.221999999999998,0.8959999999999999,0.217482,22.9037,-999.0,18.609,-999.0,30.0,2018-12-04T06:37:48.000,58456.27582175937,-0.4297000000000004,16.171947113661016,8.829073458768532,2.196599791538038,1.2443401639053362,0.22338950529323412,-0.3016471136610157
1414121,ZTF18acualjq,2458457.7527662003,2,703252765115,19.7637,1,703252765115015023,t,23,703,51,562,1907.63,2820.85,91.69673,21.0086091,15.7785,0.0261672,70.8518,15.8035,0.0087,3.96569,20.928,0.071,0.87,-0.138,-1.14659,0.025002,4.05,0.9840000000000001,259.652,3.9601800000000003,0.9026290000000001,1.2429999999999999,1.1840000000000002,0.30691399999999996,0.292346,1.0498299999999998,0,0,0.776667,0.0,16.2,5318,1.0,15.7792,0.0101,91.6979249,21.0085966,-999.0,21.2003,19.9113,19.2855,0.948729,4.002190000000001,1,501,2458457.7527662003,2458457.7527662003,137.82214355468798,0,133210916978960863,133200916991469055,-999.0,-999.0,21.5154,21.018,0.614375,9.71115,133210916931711131,-999.0,21.5913,20.3215,19.5161,0.942167,12.0942,9,562120251,2458160.661528,2458422.863183,15,t8_f5_c3,110.95700000000001,302.101,-191.145,26.1385,7.399199999999999e-06,0.035089999999999996,1956.0,0.09474500000000001,8.4694e-06,-7.69e-06,26.22,0.8959999999999999,0.219559,17.0382,-999.0,15.880999999999998,-999.0,30.0,2018-12-05T06:03:59.000,58457.2523379596,-0.4215,16.140584752901365,8.322009472923337,2.1951347393783545,1.2390939696130692,0.22866103823046088,-0.36208475290136555
1416419,ZTF18acuatre,2458457.7673727,2,703267376215,19.7457,1,703267376215015127,t,127,703,62,563,2962.25,2782.81,91.6932015,21.0089764,15.7754,0.0247421,44.6138,15.7985,0.0091,0.644684,21.506,0.121,0.863,0.046,-0.127863,0.023055000000000003,3.45,0.985,110.25299999999999,3.94716,1.01039,1.092,1.068,0.31652199999999997,0.30956500000000003,1.02247,0,0,0.766667,0.0,16.2,5318,1.0,15.7761,0.0107,91.693135,21.008805,-999.0,21.5913,20.3215,19.5161,0.942167,0.39015,1,392,2458457.7673727,2458457.7673727,98.5008773803711,0,133210916931711131,133210916897794184,-999.0,21.1891,19.9392,19.3887,0.183292,14.3702,133210916978960863,-999.0,21.2003,19.9113,19.2855,0.948729,15.9215,8,563120262,2458154.688877,2458223.639942,15,t8_f5_c3,115.19200000000001,304.252,-189.06,26.0864,6.510900000000001e-06,0.033522,2028.0,0.08530599999999999,6.8536e-06,-6.49e-06,26.164,0.9440000000000001,0.23036199999999998,26.5473,-999.0,19.0086,-999.0,30.0,2018-12-05T06:25:01.001,58457.26694445918,-0.42459999999999987,16.14010331441604,8.314260336923484,2.1951128364294106,1.239015220765707,0.2293489255736888,-0.3647033144160421
1417535,ZTF18acuaywg,2458457.7782986,1,703278296215,20.2794,1,703278296215015049,t,49,703,62,563,2972.71,2793.97,91.6905327,21.0092406,16.477,0.0312413,22.0104,16.4806,0.0114,6.21795,22.991,0.36,1.0390000000000001,-0.6509999999999999,0.45405,0.003639,3.24,0.983,99.7917,3.7987699999999998,1.0243200000000001,1.068,1.052,0.32963000000000003,0.324691,1.01521,0,0,0.75,0.0,16.2,5318,1.0,16.4579,0.0133,91.6919371,21.0103959,-999.0,21.1891,19.9392,19.3887,0.183292,8.15668,1,393,2458457.7782986,2458457.7782986,117.127822875977,0,133210916897794184,133210916931711131,-999.0,21.5913,20.3215,19.5161,0.942167,8.86733,133210916882158201,21.8739,19.9586,18.5472,17.6649,0.9662200000000001,21.1771,10,563120162,2458166.667755,2458378.986539,15,t8_f5_c3,117.62700000000001,271.52299999999997,-153.895,26.194000000000003,1.5438599999999998e-05,0.043599,1918.0,-0.07059700000000001,1.68601e-05,-1.568e-05,26.135,0.9259999999999999,0.225683,21.1732,-999.0,19.0086,-999.0,30.0,2018-12-05T06:40:44.999,58457.27787035937,0.277000000000001,16.661477092980654,8.308457669231498,2.1950964528807635,1.2389564932071393,0.22981792329689776,-0.18447709298065362
1419714,ZTF18acubftt,2458457.7913889,1,703291385115,20.3917,1,703291385115015072,t,72,703,51,562,1941.82,2886.57,91.6873245,21.0095582,16.5283,0.036996499999999995,70.0727,16.5515,0.0115,12.043,22.846,0.326,0.8270000000000001,-0.541,0.0460918,0.023191,2.79,0.9840000000000001,193.93099999999998,3.84019,1.1119700000000001,0.963,0.93,0.345161,0.333333,1.03548,0,0,0.756667,0.0,16.2,5318,1.0,16.5292,0.0134,91.6840705,21.0080506,-999.0,21.1891,19.9392,19.3887,0.183292,10.6588,1,504,2458457.7913889,2458457.7913889,130.306015014648,0,133210916897794184,133200916828078702,-999.0,-999.0,21.3465,20.8553,0.705958,17.9502,133210916882158201,21.8739,19.9586,18.5472,17.6649,0.9662200000000001,18.8534,11,562120151,2458168.614109,2458378.986088,15,t8_f5_c3,124.34,287.73400000000004,-163.393,26.2513,9.540299999999999e-06,0.035629,1977.0,-0.06385,1.0981300000000001e-05,-9.94e-06,26.198,0.8909999999999999,0.221871,18.8508,-999.0,19.0086,-999.0,30.0,2018-12-05T06:59:36.001,58457.29096065928,0.32830000000000226,16.66104555642514,8.301499220076742,2.195076824025046,1.2388863423737901,0.2303255399328277,-0.13274555642513874
1457337,ZTF18acuwokh,2458462.8049421003,2,708304945015,19.6488,1,708304945015015058,t,58,708,50,562,3035.25,2488.84,90.4343602,21.1275156,15.6481,0.0278348,68.4472,15.6331,0.0118,6.25638,22.603,0.32899999999999996,0.9640000000000001,-0.392,1.5771899999999999,-0.014994,2.58,0.985,37.2495,4.015680000000001,0.9271520000000001,0.7709999999999999,0.757,0.29883699999999996,0.29341100000000003,1.01849,0,0,0.84,0.0,16.1,5318,1.0,15.6054,0.013999999999999999,90.4351935,21.1259334,20.2908,18.6674,17.7678,17.2007,0.984792,8.5315,1,313,2458462.8049421003,2458462.8049421003,93.90557861328121,0,133350904333666192,133350904336295815,-999.0,-999.0,19.5802,17.2117,0.5,8.535110000000001,133350904321927388,21.8422,20.8547,19.932000000000002,19.4183,0.93325,13.5861,13,562120250,2458160.661528,2458424.852407,15,t8_f5_c3,151.55100000000002,280.242,-128.691,25.6151,5.2797000000000005e-06,0.030532999999999998,2066.0,0.09786,5.946699999999999e-06,-5.47e-06,25.701,0.9,0.206499,8.5351,74.2842,18.2048,9.79021,30.0,2018-12-10T07:19:06.997,58462.30451385957,-0.45190000000000197,15.96691214392132,5.615547121354588,2.1875792838549524,1.2157556168189534,0.25764129197161934,-0.3188121439213205
1483741,ZTF18acvqaoc,2458465.7334375,1,711233435515,20.2772,1,711233435515015095,t,95,711,55,562,2125.46,2194.2,89.6443681,21.1997225,17.0388,0.0407371,18.5983,17.0591,0.0165,9.39054,20.694000000000003,0.048,1.036,-0.011000000000000001,-0.173328,0.020258,3.36,0.983,886.299,3.21807,1.05722,1.119,1.063,0.333036,0.316369,1.0526799999999998,0,0,0.723333,0.0,16.0,5318,1.0,17.0374,0.0197,89.64539959999998,21.2021823,20.5724,19.2904,18.4998,18.0593,0.99725,9.47281,1,311,2458465.7334375,2458465.7334375,90.4194869995117,0,133440896453903120,133430896464817891,-999.0,-999.0,21.1622,-999.0,0.5,10.1725,133430896470408320,20.9152,19.611,18.7957,18.311,0.987542,10.5802,15,562120155,2458168.614109,2458381.004954,16,t8_f5_c3,52.6692,153.319,-100.65,26.3028,1.0384200000000001e-05,0.034796,1981.0,-0.08114299999999999,1.11797e-05,-1.053e-05,26.23,0.9179999999999999,0.205285,9.47338,41.4193,18.924,13.7926,30.0,2018-12-13T05:36:09.000,58465.23300925922,1.0387999999999984,16.372621091526685,4.00660249242164,2.183219953845474,1.205259820678345,0.26720295361964713,0.666178908473313
1506680,ZTF18acwrfqt,2458467.8992245,1,713399225415,17.4859,1,713399225415015031,t,31,713,54,562,1074.87,2056.32,89.03704,21.2544475,16.6091,0.109323,1.26981,16.7226,0.1778,5.70899,20.67,0.055,1.183,-0.09,-1.47746,0.113542,2.36,0.9790000000000001,1024.18,0.763293,1.1567399999999999,0.802,0.722,0.339831,0.30593200000000004,1.1108,2,0,0.746667,0.0,15.9,5318,1.0,16.5608,0.1963,89.03858309999998,21.2537297,20.6073,19.6205,19.0363,18.6713,0.98475,5.81211,1,316,2458467.8992245,2458467.8992245,14.518742561340304,0,133500890385414987,133500890416114146,17.5625,16.8936,16.5529,16.3653,0.9933930000000001,16.1774,133510890341260127,-999.0,-999.0,21.6189,20.7399,0.760256,16.2537,13,562120154,2458168.614109,2458379.996389,15,t8_f5_c3,8.929889999999999,17.6332,-8.70328,23.4311,5.05176e-05,0.056086000000000004,862.0,-0.064407,0.000102905,-6.957e-05,23.389,0.634,0.18406,5.8105199999999995,86.7897,19.4667,13.8637,30.0,2018-12-15T09:34:52.997,58467.398796258974,0.7091000000000012,16.274527004696836,2.8192917579499426,2.18000637181993,1.1989471607838547,0.2750409158044728,0.33457299530316575
1516573,ZTF18acwgwdn,2458466.8308218,2,712330825415,20.3797,1,712330825415015074,t,74,712,54,562,74.9481,2138.95,89.3384353,21.2274522,15.4951,0.0248957,20.5315,15.4943,0.0064,5.29894,22.77,0.299,0.608,-0.519,0.422275,-0.0007740000000000001,2.05,0.991,74.9481,4.8853800000000005,1.16169,0.688,0.628,0.33560999999999996,0.306341,1.09554,0,0,0.87,0.0,15.9,5318,1.0,15.4939,0.0073,89.3373899,21.2263266,-999.0,-999.0,21.4386,20.7782,0.7419819999999999,5.584280000000001,1,315,2458466.8308218,2458466.8308218,96.91006469726558,0,133470893373442017,133470893349073843,19.9955,18.8294,18.2046,17.8655,0.993542,11.9249,133470893422060980,21.6498,20.1378,19.3484,18.8547,0.99375,14.5872,11,562120254,2458216.64588,2458437.859803,15,t8_f5_c3,591.597,877.192,-285.595,26.1711,1.9114e-06,0.023168,1998.0,0.088935,3.3192000000000003e-06,-2.44e-06,26.234,0.696,0.192123,11.9251,62.8302,18.6259,9.310210000000001,30.0,2018-12-14T07:56:23.004,58466.330393559314,-0.4048999999999996,15.802654230526977,3.4022570094629985,2.181590521277024,1.2019000354545666,0.27300315599000463,-0.3075542305269767
