,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
1077,ZTF18abcysek,2458294.7918056,2,540291802415,20.1583,2,540291802415015012,t,12,540,24,683,2244.1,1359.7,273.8761744,32.878713899999994,19.3511,0.122226,1.66713,19.1798,0.1641,4.34569,19.441,0.03,1.341,-0.075,0.212425,-0.171267,2.17,0.981,828.399,0.978512,1.11803,0.69,0.609,0.317972,0.280645,1.133,7,0,0.513333,1.0,18.7,213273,0.825301,19.2023,0.2143,273.8764377,32.8799155,20.3335,19.545,19.2016,19.0693,0.97303,4.34043,1,262,2458294.7918056,2458294.7918056,15.6300735473633,0,147452738764526486,147452738723572767,20.2592,19.3418,19.0076,18.8297,0.99625,13.4913,147452738746470493,-999.0,21.5894,21.0619,20.6482,0.00375,14.6206,12,683120224,2458187.023368,2458222.995949,18,,,,,,,,,,,,,,,,,,,2018-06-25T07:00:12.004,0.6510999999999996
1078,ZTF18abcysek,2458294.7940278,2,540294022415,20.0787,2,540294022415015005,t,5,540,24,683,2243.26,1362.56,273.8757918,32.8789774,19.5292,0.141539,1.91861,19.6109,0.2557,3.85375,19.441,0.03,1.341,-0.075,-0.160778,0.081726,2.2,0.982,829.236,0.467765,1.12852,0.743,0.681,0.337727,0.309545,1.09104,4,0,0.573333,1.0,18.7,213273,1.0,19.6315,0.3339,273.8764377,32.8799155,20.3335,19.545,19.2016,19.0693,0.97303,3.87376,2,263,2458294.7918056,2458294.7940278,11.468371391296401,0,147452738764526486,147452738723572767,20.2592,19.3418,19.0076,18.8297,0.99625,13.0632,147452738746470493,-999.0,21.5894,21.0619,20.6482,0.00375,15.1968,12,683120224,2458187.023368,2458222.995949,18,,,,,,,,,,,,,,,,,,,2018-06-25T07:03:24.002,0.8292000000000002
1083,ZTF18abcyxza,2458294.8318634,2,540331862415,20.109,2,540331862415015010,t,10,540,24,683,2265.61,1364.0,273.86942430000005,32.8833708,19.3133,0.145335,1.64569,19.6295,0.2537,4.34895,21.228,0.072,0.9,0.041,0.195746,0.31624,2.18,0.983,806.886,0.479514,1.13419,0.643,0.502,0.294954,0.230275,1.28088,4,0,0.386667,1.0,18.7,213273,0.969443,19.1531,0.2101,273.8692237,32.8845828,-999.0,21.4905,20.9282,20.6736,0.036125,4.47356,1,264,2458294.8318634,2458294.8318634,16.1305522918701,0,147462738691242160,147452738708569676,21.8516,21.0803,20.4919,20.2273,0.00125,5.17872,147452738725059341,21.9487,22.0612,21.6062,21.2933,0.190208,9.87198,13,683120224,2458187.023368,2458222.995949,18,,,,,,,,,,,,,,,,,,,2018-06-25T07:57:52.998,0.6133000000000024
1151,ZTF18abdbuad,2458295.7120486,1,541212042415,19.6341,2,541212042415015008,t,8,541,24,683,2651.42,1038.89,273.73571360000005,32.9803788,18.6316,0.132376,2.44228,18.5285,0.1349,10.4507,22.849,0.347,1.017,-0.338,-0.532634,-0.103081,3.18,0.999,421.083,1.10555,0.82204,0.977,0.882,0.307233,0.277359,1.10771,1,0,0.496667,1.0,18.7,213273,1.0,18.5292,0.1729,273.73710750000004,32.9830759,21.9865,20.787,19.4764,18.8841,0.983021,12.0648,1,266,2458295.7120486,2458295.7120486,16.1858520507812,0,147572737393958623,147572737387431570,-999.0,-999.0,21.6543,-999.0,0.5,18.9947,147582737288470093,-999.0,21.9429,21.3624,21.0057,0.954333,22.7349,10,683120124,2458204.975035,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-26T05:05:20.999,-0.06840000000000046
1166,ZTF18abdcjdl,2458295.7967361,2,541296732415,20.1178,2,541296732415015008,t,8,541,24,683,2701.23,1023.33,273.7214935,32.989571000000005,18.1161,0.0656594,6.51352,18.1049,0.0656,7.83669,21.714,0.1,0.741,0.112,0.0417754,-0.0112,1.81,0.995,371.269,2.01291,1.30543,0.669,0.626,0.369613,0.345856,1.06869,5,0,0.753333,1.0,18.7,213273,0.969576,18.0584,0.0802,273.72369910000003,32.9907682,19.397,18.859,19.1492,-999.0,0.5,4.91751,1,267,2458295.7967361,2458295.7967361,31.171289443969695,0,147582737214569665,147582737238959406,22.0046,21.8904,21.3996,-999.0,0.0,8.28685,147592737258060219,20.8414,19.8109,19.379,19.1207,0.979375,14.4506,12,683120224,2458187.023368,2458222.995949,18,,,,,,,,,,,,,,,,,,,2018-06-26T07:07:17.999,-0.5838999999999999
1172,ZTF18abdcolz,2458295.8639931,1,541363992415,19.598,2,541363992415015009,t,9,541,24,683,2747.34,1021.57,273.7101276,32.9966005,18.5997,0.128018,2.6981,18.56,0.1308,5.41364,22.394,0.24,1.145,-0.07,-1.22878,-0.039679,3.51,0.982,325.157,1.03802,0.817595,1.039,0.878,0.296011,0.250142,1.18337,0,0,0.45,1.0,18.7,213273,1.0,18.5478,0.1657,273.7119166,32.9963374,22.0456,21.9464,21.6119,-999.0,0.0202083,5.82582,1,268,2458295.8639931,2458295.8639931,16.6349143981934,0,147592737120266186,147592737141997752,-999.0,-999.0,20.3548,-999.0,0.5,12.6768,147592737105462488,21.5528,21.9044,21.5201,-999.0,0.5,12.9292,9,683120124,2458204.975035,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-26T08:44:09.004,-0.10030000000000072
1311,ZTF18abdfbhc,2458297.7360185003,1,543236012515,19.5298,2,543236012515015002,t,2,543,25,683,504.446,379.604,273.4233194,33.1718027,19.1308,0.186361,1.62262,19.0619,0.2624,5.88439,22.265,0.159,0.559,0.028,0.98442,-0.068946,2.41,0.991,379.604,0.467884,0.998015,0.789,0.672,0.327386,0.278838,1.17411,4,0,0.373333,1.0,18.7,213273,1.0,18.9946,0.3173,273.4242482,33.1703413,22.1238,21.3715,20.7964,20.4041,0.0141667,5.09057,1,273,2458297.7360185003,2458297.7360185003,9.87088871002197,0,147802734242675349,147802734209167188,21.0829,20.089,19.5763,19.3011,0.00125,7.45778,147802734257115564,-999.0,21.9047,21.4204,-999.0,0.104375,8.02146,12,683120125,2458204.975035,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-28T05:39:51.998,0.4308000000000014
1324,ZTF18abdfiix,2458297.8165162,2,543316512515,19.4217,2,543316512515015000,t,0,543,25,683,555.387,355.042,273.4096699,33.178533,18.3704,0.0831113,1.74366,18.2863,0.1139,3.20108,23.014,0.339,0.835,-0.379,-0.46575,-0.084067,3.23,0.983,355.042,1.1354,0.931705,1.009,0.934,0.312384,0.289164,1.0803,2,0,0.65,1.0,18.7,213273,1.0,18.2148,0.1368,273.4087899,33.1790469,-999.0,-999.0,21.443,-999.0,0.5,6.08884,1,274,2458297.8165162,2458297.8165162,17.2617893218994,0,147812734086686534,147812734053796290,20.1846,18.9723,17.5769,16.9483,0.994167,13.6705,147812734122468950,17.4015,17.0195,16.8699,16.8248,0.995625,14.454,20,683120225,2458187.023368,2458219.928623,15,,,,,,,,,,,,,,,,,,,2018-06-28T07:35:47.000,-0.3295999999999992
1326,ZTF18abdflow,2458297.8479745,2,543347972515,19.6129,2,543347972515015000,t,0,543,25,683,573.282,340.823,273.4043325,33.1811086,18.297,0.0728855,2.98007,18.2741,0.1097,5.7997,18.784,0.016,0.258,0.017,0.397268,-0.022902,2.59,0.995,340.823,1.33881,1.00369,0.836,0.753,0.32278,0.290734,1.11023,2,0,0.793333,1.0,18.7,213273,1.0,18.3321,0.1482,273.4053619,33.179722600000005,20.1846,18.9723,17.5769,16.9483,0.994167,5.89396,1,275,2458297.8479745,2458297.8479745,21.5452938079834,0,147812734053796290,147812734064049242,19.7008,19.4714,19.3774,19.3535,0.998333,7.29522,147822734051391738,-999.0,-999.0,21.4472,21.0783,0.664146,11.4222,24,683120225,2458187.023368,2458219.928623,15,,,,,,,,,,,,,,,,,,,2018-06-28T08:21:04.997,-0.4029999999999987
1329,ZTF18abdfqtj,2458297.9550116,1,543455012515,19.1333,2,543455012515015004,t,4,543,25,683,631.729,280.983,273.38638530000003,33.1894316,19.0952,0.196727,1.10156,18.8343,0.2701,5.56042,19.509,0.026,1.195,0.059,-0.332709,-0.260879,4.68,0.999,280.983,0.298981,0.582818,1.003,0.901,0.214316,0.192521,1.11321,2,0,0.366667,1.0,18.7,213273,1.0,18.9079,0.3713,273.3865822,33.187874699999995,19.4543,19.0769,18.92,18.853,0.978417,5.73232,1,276,2458297.9550116,2458297.9550116,8.31952285766602,0,147822733866146050,147822733891054507,-999.0,-999.0,21.7691,-999.0,0.38175,12.9157,147832733861652705,21.6614,-999.0,21.4275,-999.0,0.5,14.1741,17,683120125,2458204.975035,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-28T10:55:13.002,0.3951999999999991
1758,ZTF18abdnrzq,2458302.8537384,2,548353734215,19.7891,2,548353734215015003,t,3,548,42,683,2826.61,3025.17,272.64433060000005,33.45222630000001,19.1584,0.157646,1.27702,19.3186,0.1592,5.30849,21.992,0.2,1.817,0.21,-1.63494,0.16016,4.88,0.715,55.3308,0.470493,0.8162,1.183,1.012,0.242418,0.207377,1.16897,2,0,0.386667,1.0,18.7,213273,1.0,19.4092,0.2215,272.64601760000005,33.4517359,-999.0,22.3283,21.5121,20.9332,0.0085,5.76183,1,161,2458302.8537384,2458302.8537384,8.55980777740479,0,148142726461682801,148142726409155240,20.2978,19.5578,19.2535,19.0762,0.975625,11.9629,148132726414649141,-999.0,22.1165,21.1634,20.5304,0.953667,15.0835,9,683120242,2458187.023368,2458222.995949,20,,,,,,,,,,,,,,,,,,,2018-07-03T08:29:22.998,0.45840000000000103
1760,ZTF18abdoaev,2458302.8596065,2,548359604215,19.6554,2,548359604215015000,t,0,548,42,683,2829.24,3027.43,272.6433894,33.4520623,19.2012,0.204916,1.52122,19.094,0.1319,3.27441,22.589,0.246,1.0,-0.398,-2.17219,-0.107209,5.28,0.741,53.0721,0.561387,0.838558,1.545,1.501,0.292614,0.28428,1.02931,2,0,0.36,1.0,18.7,213273,1.0,19.071,0.1653,272.6423216,33.4518273,-999.0,22.3283,21.5121,20.9332,0.0085,8.43671,1,163,2458302.8596065,2458302.8596065,9.90658569335938,0,148142726461682801,148142726409155240,20.2978,19.5578,19.2535,19.0762,0.975625,9.97986,148132726414649141,-999.0,22.1165,21.1634,20.5304,0.953667,13.1119,11,683120242,2458187.023368,2458222.995949,20,,,,,,,,,,,,,,,,,,,2018-07-03T08:37:50.002,0.5012000000000008
1942,ZTF18abefhhy,2458304.8370833,2,550337084715,20.7768,2,550337084715015045,t,45,550,47,683,149.787,2888.1,272.3556595,33.4821255,18.9712,0.0788409,1.95082,18.8753,0.0811,5.1242,17.671,0.015,0.453,-0.022,0.655006,-0.095854,1.73,0.983,149.787,1.90155,1.31222,0.693,0.661,0.400578,0.382081,1.04841,4,0,0.666667,1.0,18.7,213273,1.0,18.9156,0.1048,272.3564782,33.4833893,19.019,17.7943,17.0692,16.7309,0.984792,5.11129,1,287,2458304.8370833,2458304.8370833,27.110061645507802,0,148182723564730652,148172723525376250,-999.0,21.1578,20.335,19.8653,0.965958,12.7154,148172723515147709,19.2025,18.6596,18.4393,18.339,0.995,13.2013,10,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-05T08:05:23.997,0.27120000000000033
1943,ZTF18abeeauz,2458304.7257292005,1,550225724715,20.8709,2,550225724715015042,t,42,550,47,683,84.3433,2880.08,272.3733067,33.481528000000004,19.4641,0.114798,1.87021,19.3721,0.0969,5.74612,22.358,0.229,1.109,0.088,0.638705,-0.092048,2.37,0.977,84.3433,1.49883,1.10706,0.85,0.777,0.35865,0.327848,1.09395,3,0,0.583333,1.0,18.7,213273,0.999552,19.2746,0.1123,272.3727996,33.479966,-999.0,-999.0,21.2692,-999.0,0.0302917,5.90821,1,283,2458304.7257292005,2458304.7257292005,22.0530700683594,0,148172723752237559,148172723738816218,-999.0,22.1303,21.4674,21.0152,0.0,6.81408,148172723717116383,-999.0,21.0635,21.7193,-999.0,0.5,8.64701,17,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-05T05:25:03.003,0.7640999999999991
1953,ZTF18abefdyf,2458304.8325463,2,550332544715,20.7113,2,550332544715015003,t,3,550,47,683,148.033,2885.95,272.35637710000003,33.4821205,19.0093,0.0790999,2.22409,18.9858,0.0909,4.53345,17.671,0.015,0.453,-0.022,0.556056,-0.023454,1.88,0.983,148.033,1.72552,1.25966,0.672,0.592,0.357447,0.314894,1.13514,5,0,0.693333,1.0,18.7,213273,0.978548,19.0047,0.1153,272.3564782,33.4833893,19.019,17.7943,17.0692,16.7309,0.984792,4.49998,1,286,2458304.8325463,2458304.8325463,27.43678855896,0,148182723564730652,148182723578693131,21.9956,21.9766,21.5947,-999.0,0.725354,12.9053,148172723576795055,19.3481,18.6092,18.3254,18.2066,0.99125,12.9218,11,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-05T07:58:52.000,0.30930000000000035
1954,ZTF18abeensa,2458304.8106713,1,550310674715,20.8558,2,550310674715015087,t,87,550,47,683,133.903,2889.06,272.3598428,33.4820637,19.5369,0.112939,0.867453,19.6181,0.1249,10.9867,19.075,0.018,0.762,-0.023,0.335572,0.08123,2.11,0.978,133.903,1.23766,1.21462,0.726,0.671,0.344076,0.318009,1.08197,4,0,0.546667,1.0,18.7,213273,0.882225,19.5978,0.156,272.3564943,33.483384,19.019,17.7943,17.0692,16.7309,0.984792,11.1212,1,285,2458304.8106713,2458304.8106713,21.4197788238525,0,148182723564730652,148182723578693131,21.9956,21.9766,21.5947,-999.0,0.725354,13.6112,148182723641060589,-999.0,20.5616,20.3333,-999.0,0.5,13.7136,12,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-05T07:27:22.000,0.8369
1967,ZTF18abegwjf,2458304.8739815,2,550373984715,20.6907,2,550373984715015054,t,54,550,47,683,169.469,2875.79,272.3498526,33.4821697,18.9808,0.079295,6.09778,19.2357,0.116,6.55285,18.627,0.017,0.566,0.004,0.965096,0.254859,2.15,0.987,169.469,1.45501,1.05588,0.645,0.602,0.3,0.28,1.07143,0,0,0.613333,1.0,18.7,213273,1.0,19.4811,0.1851,272.3514861,33.480925199999994,19.2025,18.6596,18.4393,18.339,0.995,6.75188,1,288,2458304.8739815,2458304.8739815,26.335548400878896,0,148172723515147709,148172723525376250,-999.0,21.1578,20.335,19.8653,0.965958,12.1249,148182723504734232,20.418,19.6761,19.3067,19.1554,0.937375,15.155,9,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-05T08:58:32.002,0.2807999999999993
2216,ZTF18abeiofz,2458305.7151505,1,551215154715,20.6773,2,551215154715015022,t,22,551,47,683,499.442,2947.73,272.2329329,33.4813494,19.0212,0.107108,4.3199,19.0674,0.0854,7.25501,20.007,0.03,0.965,-0.014,0.152071,0.046202,2.28,0.999,132.766,1.60991,1.17995,0.758,0.7,0.332456,0.307018,1.08286,0,0,0.683333,1.0,18.7,213273,1.0,19.0158,0.1036,272.2314104,33.4797502,-999.0,21.5749,20.268,19.6046,0.946232,4.06426,1,292,2458305.7151505,2458305.7151505,29.502794265747102,0,148172722317248846,148172722314296282,19.9301,18.9985,18.5938,18.4,0.987437,7.40226,148172722312192973,19.0616,18.1995,17.8578,17.6837,0.872625,16.5847,15,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-06T05:09:49.003,0.32120000000000104
2222,ZTF18abeqnmh,2458305.7979051,1,551297904715,20.8436,2,551297904715015058,t,58,551,47,683,547.873,2960.36,272.2200999,33.4809474,19.0005,0.0987914,2.2612,18.9675,0.0641,11.1762,17.067,0.012,0.523,-0.014,-0.160955,-0.033008,2.81,0.95,120.144,1.87611,1.01419,0.945,0.873,0.336299,0.310676,1.08247,2,0,0.643333,1.0,18.7,213273,0.998529,18.9297,0.0781,272.22310580000004,33.4790528,17.0277,16.5734,16.4164,16.368,0.995,11.4122,1,293,2458305.7979051,2458305.7979051,28.8982334136963,0,148172722231315443,148172722253616588,-999.0,21.5815,21.2684,-999.0,0.259542,16.436,148172722246374650,19.3776,18.3088,17.8594,17.659,0.960917,16.4487,9,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-06T07:08:59.001,0.30049999999999955
2227,ZTF18abeqtwo,2458305.8165972,1,551316594715,20.9487,2,551316594715015048,t,48,551,47,683,560.224,2953.08,272.21718260000006,33.4808418,18.9827,0.0760028,1.87111,18.9282,0.0597,9.2319,22.794,0.341,1.107,-0.355,0.0106765,-0.054474,2.31,0.98,127.424,2.02054,1.16463,0.813,0.775,0.351948,0.335498,1.04903,0,0,0.696667,1.0,18.7,213273,1.0,18.9212,0.0745,272.2141127,33.4804559,-999.0,22.1918,21.3707,20.8133,0.715625,13.0579,1,294,2458305.8165972,2458305.8165972,32.4559936523438,0,148172722132039432,148172722134454135,-999.0,-999.0,21.5037,21.1428,0.665375,15.4693,148172722231315443,17.0277,16.5734,16.4164,16.368,0.995,19.0028,11,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-06T07:35:53.998,0.28270000000000195
2228,ZTF18aberejn,2458305.8373958,2,551337394715,20.7422,2,551337394715015041,t,41,551,47,683,570.261,2954.04,272.21395210000003,33.4806485,18.3709,0.0560429,4.60474,18.3601,0.0475,1.243,22.61,0.203,0.707,-0.059,0.435526,-0.010837,1.95,0.984,126.458,2.38214,1.24417,0.741,0.704,0.38,0.361026,1.05256,2,0,0.74,1.0,18.7,213273,1.0,18.2634,0.0547,272.21432400000003,33.480478000000005,-999.0,22.1918,21.3707,20.8133,0.715625,6.48201,1,296,2458305.8373958,2458305.8373958,38.767692565918004,0,148172722132039432,148172722134454135,-999.0,-999.0,21.5037,21.1428,0.665375,9.93461,148172722097433065,-999.0,-999.0,21.7678,20.9752,0.732238,18.1181,10,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-06T08:05:50.997,-0.3291000000000004
2233,ZTF18aberjuk,2458305.8591667004,2,551359164715,20.3092,2,551359164715015021,t,21,551,47,683,583.368,2950.13,272.210586,33.4804002,18.3871,0.0813726,3.51436,18.4102,0.0587,8.22416,22.256,0.192,1.192,-0.151,-0.109036,0.023111,3.47,0.709,130.37,1.89903,0.863628,1.033,0.982,0.297695,0.282997,1.05193,0,0,0.626667,1.0,18.7,213273,1.0,18.3803,0.0723,272.2132977,33.4808991,-999.0,21.6047,21.3279,-999.0,0.5,8.59577,2,298,2458305.8582407003,2458305.8591667004,34.182586669921896,0,148172722077596748,148172722132039432,-999.0,22.1918,21.3707,20.8133,0.715625,10.5683,148172722134454135,-999.0,-999.0,21.5037,21.1428,0.665375,12.2636,8,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-06T08:37:12.003,-0.31289999999999907
2241,ZTF18aberohg,2458305.8798958,2,551379894715,20.3654,2,551379894715015005,t,5,551,47,683,594.637,2945.11,272.20739480000003,33.4802085,18.3627,0.0740911,3.41076,18.3111,0.0574,14.48,22.268,0.182,1.067,-0.076,0.243764,-0.051577,2.25,0.983,135.385,2.05431,1.17569,0.831,0.773,0.369333,0.343556,1.07503,3,0,0.743333,1.0,18.7,213273,0.988729,18.2762,0.0706,272.2077154,33.484269899999994,-999.0,21.6047,21.3279,-999.0,0.5,1.10498,1,298,2458305.8798958,2458305.8798958,36.188880920410206,0,148172722077596748,148172722097433065,-999.0,-999.0,21.7678,20.9752,0.732238,13.5991,148182722077891580,-999.0,22.1431,21.1383,20.7393,0.722464,14.3027,9,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-06T09:07:02.997,-0.33729999999999905
2290,ZTF18abeqtwo,2458305.8178935,1,551317894715,20.9173,1,551317894715015046,t,46,551,47,683,559.852,2953.0,272.2169879,33.4808238,19.0359,0.0795556,1.5304,19.002,0.0645,8.62742,22.794,0.341,1.107,-0.355,0.109512,-0.033911,2.25,0.97,127.495,1.91529,1.21535,0.846,0.786,0.376,0.349333,1.07634,2,0,0.68,1.0,18.7,213273,1.0,19.0666,0.086,272.2141127,33.4804559,-999.0,22.1918,21.3707,20.8133,0.715625,12.5562,2,295,2458305.8165972,2458305.8178935,32.551521301269496,0,148172722132039432,148172722134454135,-999.0,-999.0,21.5037,21.1428,0.665375,14.9997,148172722231315443,17.0277,16.5734,16.4164,16.368,0.995,19.5314,11,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-06T07:37:45.998,0.3359000000000023
2306,ZTF18aberjuk,2458305.8582407003,2,551358244715,20.4447,1,551358244715015011,t,11,551,47,683,582.935,2950.56,272.2107275,33.480429,18.3472,0.0688661,7.98941,18.368,0.0552,7.79757,22.256,0.192,1.192,-0.151,-0.246381,0.020798,2.65,0.977,129.937,2.07667,1.02402,0.898,0.843,0.338868,0.318113,1.06524,0,0,0.746667,1.0,18.7,213273,1.0,18.3764,0.0703,272.2132977,33.4808991,-999.0,21.6047,21.3279,-999.0,0.5,9.0302,1,297,2458305.8582407003,2458305.8582407003,38.2692527770996,0,148172722077596748,148172722132039432,-999.0,22.1918,21.3707,20.8133,0.715625,10.1833,148172722134454135,-999.0,-999.0,21.5037,21.1428,0.665375,12.0525,8,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-06T08:35:51.997,-0.35279999999999845
2363,ZTF18abeybbz,2458306.7994676004,1,552299464715,20.8573,2,552299464715015053,t,53,552,47,683,960.543,3000.94,272.0812381,33.468804,19.7209,0.139055,1.76979,19.7588,0.1411,8.60277,22.557,0.303,1.317,-0.25,0.0646582,0.037853,2.28,0.964,79.5591,1.09854,1.12729,0.757,0.665,0.332018,0.291667,1.13835,5,0,0.506667,1.0,18.7,213273,0.986921,19.7062,0.1714,272.0787871,33.4700945,20.0776,19.5557,19.3573,19.2556,0.989833,18.4775,1,288,2458306.7994676004,2458306.7994676004,18.797410964965803,0,148162720816589335,148152720802646485,-999.0,21.7698,21.3051,21.1522,0.725964,20.2419,148152720857407353,19.7796,19.1906,18.9544,18.8346,0.983006,22.1284,7,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-07T07:11:14.001,1.020900000000001
2373,ZTF18abfacuj,2458306.8528241003,1,552352824715,20.6996,2,552352824715015018,t,18,552,47,683,990.001,2983.85,272.0731378,33.467785600000006,19.9404,0.151624,1.1977,19.6794,0.142,12.5407,22.811,0.35,1.138,-0.233,0.27678,-0.260989,2.83,0.911,96.6478,1.02017,0.966264,0.866,0.735,0.306007,0.259717,1.17823,5,0,0.396667,1.0,18.7,213273,0.965771,19.713,0.1867,272.0757864,33.465039399999995,-999.0,-999.0,20.6742,-999.0,0.136958,3.51729,1,289,2458306.8528241003,2458306.8528241003,15.6322622299194,0,148162720721881324,148162720681251536,-999.0,-999.0,21.7139,20.9821,0.920625,15.1108,148162720665354949,21.7058,20.3272,19.6594,19.2736,0.00583333,21.7228,9,683120147,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-07T08:28:04.002,1.240400000000001
2376,ZTF18abfaoyv,2458306.863669,2,552363664715,19.957,2,552363664715015019,t,19,552,47,683,995.283,2988.73,272.0715024,33.467458,19.5105,0.147859,3.33621,19.1133,0.1213,1.5801,23.013,0.301,0.742,-0.387,-0.0862697,-0.397203,6.07,0.938,91.7718,0.843721,0.616315,1.479,1.189,0.243657,0.195881,1.2439,0,0,0.366667,1.0,18.7,213273,1.0,19.0713,0.1491,272.0719829,33.4672673,-999.0,-999.0,20.6742,-999.0,0.136958,2.0939,1,290,2458306.863669,2458306.863669,10.168066978454599,0,148162720721881324,148162720681251536,-999.0,-999.0,21.7139,20.9821,0.920625,10.1413,148162720665354949,21.7058,20.3272,19.6594,19.2736,0.00583333,18.0103,9,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-07T08:43:41.002,0.8105000000000011
2496,ZTF18abfjtgo,2458307.8822222,2,553382224715,20.8037,2,553382224715015044,t,44,553,47,683,1409.11,3067.92,271.9339,33.4429911,18.1391,0.0468431,5.36799,18.25,0.0437,7.36848,22.367,0.163,0.691,0.153,0.169144,0.110878,1.86,0.983,12.5779,2.55369,1.222,0.607,0.566,0.326344,0.304301,1.07244,5,0,0.7,1.0,18.7,213273,0.961967,18.2579,0.0551,271.9316927,33.4439417,-999.0,-999.0,21.3556,21.081,0.763875,15.3104,1,209,2458307.8822222,2458307.8822222,32.4999160766602,0,148132719342177307,148122719375188045,21.9173,20.9283,19.8784,19.3807,0.996917,16.5005,148132719387126850,-999.0,-999.0,21.9132,21.151,0.564062,19.7561,11,683120247,2458187.023368,2458222.995949,21,,,,,,,,,,,,,,,,,,,2018-07-08T09:10:23.998,-0.5609000000000002
2860,ZTF18abgmeop,2458312.7284143995,2,558228412915,20.4487,2,558228412915015001,t,1,558,29,683,75.4074,222.875,271.344333,33.1716731,18.8372,0.0793817,4.54978,18.8824,0.095,3.50292,22.453,0.166,0.465,-0.026,0.468387,0.045187,2.4,0.982,75.4074,1.56626,1.03341,0.707,0.671,0.294583,0.279583,1.05365,2,0,0.686667,1.0,18.7,213273,1.0,18.8257,0.1147,271.3444827,33.172650399999995,-999.0,-999.0,-999.0,20.9911,0.5,8.69927,1,340,2458312.7284143995,2458312.7284143995,29.195814132690398,0,147802713425434310,147812713460760615,17.8511,17.3558,17.1933,17.1458,0.995,13.0908,147802713488686337,22.0856,-999.0,21.031,21.3442,0.5,13.9244,15,683120229,2458187.023368,2458218.011505,15,,,,,,,,,,,,,,,,,,,2018-07-13T05:28:55.004,0.1372
2873,ZTF18abgnsxp,2458312.8394329,1,558339432915,20.7165,2,558339432915015011,t,11,558,29,683,129.543,258.827,271.3304944,33.162417,19.5743,0.146725,2.23713,19.4571,0.122,5.2538,22.644,0.325,1.202,-0.477,-0.136805,-0.117177,2.42,0.976,129.543,1.25937,1.05699,0.737,0.666,0.304545,0.275207,1.10661,2,0,0.56,1.0,18.7,213273,1.0,19.5604,0.1707,271.3291016,33.1633257,21.984,21.2046,19.9258,19.3123,0.992333,9.46635,1,341,2458312.8394329,2458312.8394329,17.4196891784668,0,147792713275484539,147792713339633719,-999.0,21.9403,21.1315,20.6583,0.763875,11.7131,147792713315779672,20.5278,19.2999,18.6389,18.3458,0.985167,12.9143,9,683120129,2458204.928299,2458229.997292,16,,,,,,,,,,,,,,,,,,,2018-07-13T08:08:47.003,0.8743000000000016
