,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
1063,ZTF18abcyfsp,2458294.7242824,1,540224284615,20.0378,2,540224284615015010,t,10,540,46,721,1684.55,2648.21,231.0352126,40.6990216,18.3756,0.0947737,5.48711,18.3338,0.0874,10.7366,22.787,0.305,0.892,-0.44,0.0543543,-0.041842,1.8,0.984,432.29,1.70401,1.30075,0.703,0.665,0.390556,0.369444,1.05714,7,0,0.623333,1.0,17.7,138847,0.865609,18.3394,0.1123,231.0391567,40.6994617,20.5286,19.5759,19.1114,18.9714,0.0,18.8931,1,775,2458294.7242824,2458294.7242824,26.7181663513184,0,156842310283780347,156842310434104720,21.9587,20.9986,20.6647,20.3867,0.0,27.334,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,721120146,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-06-25T05:22:57.999,0.6755999999999993
1064,ZTF18abcygrt,2458294.7275463,1,540227543515,19.9591,2,540227543515015008,t,8,540,35,720,1326.54,2599.95,231.0368887,40.69838529999999,18.4046,0.0857914,4.31574,18.3031,0.0861,16.3245,22.712,0.288,0.836,-0.242,0.0747236,-0.101517,2.17,0.987,480.551,1.65599,1.14646,0.85,0.8,0.391705,0.368664,1.0625,0,0,0.723333,1.0,17.7,138847,1.0,18.4213,0.1225,231.0309429,40.6992547,20.5286,19.5759,19.1114,18.9714,0.0,23.8007,1,776,2458294.7275463,2458294.7275463,25.3661842346191,0,156842310283780347,156842310434104720,21.9587,20.9986,20.6647,20.3867,0.0,25.3821,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,720120135,2458166.99081,2458204.960232,17,,,,,,,,,,,,,,,,,,,2018-06-25T05:27:40.000,0.7045999999999992
1066,ZTF18abcylab,2458294.7456829,2,540245683515,20.1532,2,540245683515015014,t,14,540,35,720,1305.39,2614.53,231.04632880000003,40.694849,17.5755,0.0630552,32.3265,17.6197,0.0423,10.5527,22.461,0.246,0.485,-0.186,0.5264,0.044247,2.09,1.0,465.974,2.53349,1.10336,0.695,0.66,0.332536,0.315789,1.05303,2,0,0.856667,1.0,17.7,138847,0.997532,17.6035,0.0528,231.0499111,40.6960437,21.8571,21.5283,21.1748,20.9985,0.00375,23.418,1,777,2458294.7456829,2458294.7456829,54.037559509277294,0,156822310461276664,156822310465186533,21.9241,21.3699,21.3772,-999.0,0.5,23.4489,156832310561577569,22.4477,21.9836,21.7589,-999.0,0.033,28.3583,4,720120235,2458155.0562380003,2458217.93191,15,,,,,,,,,,,,,,,,,,,2018-06-25T05:53:47.003,-0.12449999999999761
1071,ZTF18abcyovc,2458294.7663773,2,540266374615,19.9613,2,540266374615015017,t,17,540,46,721,1632.73,2653.12,231.0570943,40.6907615,17.4999,0.0658242,8.25369,17.6061,0.0455,11.2615,19.196,0.026,0.795,-0.041,0.282099,0.106213,1.78,0.984,427.379,2.35522,1.41325,0.728,0.691,0.408989,0.388202,1.05355,4,0,0.786667,1.0,17.7,138847,0.987078,17.5715,0.056,231.06126290000003,40.6905303,20.515,19.3551,18.4345,18.0198,1.0,11.5067,1,778,2458294.7663773,2458294.7663773,38.04052734375,0,156822310613329253,156822310595876435,-999.0,21.8326,21.9666,-999.0,0.0153333,11.8825,156822310582662314,22.4879,21.3794,20.8048,20.6248,0.0542232,21.9967,5,721120246,2458160.988137,2458216.875984,16,,,,,,,,,,,,,,,,,,,2018-06-25T06:23:34.999,-0.20009999999999906
1072,ZTF18abcypnx,2458294.7742824,2,540274284615,20.0307,2,540274284615015020,t,20,540,46,721,1621.53,2659.64,231.061212,40.6891863,17.4408,0.0672267,26.5453,17.5159,0.0426,3.34428,22.029,0.184,1.241,0.007,0.409907,0.075123,2.17,0.999,420.865,2.51481,1.07398,0.679,0.635,0.312903,0.292627,1.06929,1,0,0.766667,1.0,17.7,138847,1.0,17.5627,0.0563,231.0613036,40.6882484,20.515,19.3551,18.4345,18.0198,1.0,4.75803,1,781,2458294.7742824,2458294.7742824,55.476470947265604,0,156822310613329253,156822310595876435,-999.0,21.8326,21.9666,-999.0,0.0153333,5.2312,156822310582662314,22.4879,21.3794,20.8048,20.6248,0.0542232,18.0136,3,721120246,2458160.988137,2458216.875984,16,,,,,,,,,,,,,,,,,,,2018-06-25T06:34:57.999,-0.2591999999999999
1073,ZTF18abcyovc,2458294.7668519,2,540266853515,20.0311,2,540266853515015010,t,10,540,35,720,1274.4,2593.99,231.0573409,40.6906634,17.4788,0.0533742,12.0303,17.4836,0.0392,6.90181,22.571,0.293,0.612,-0.429,0.219844,0.004774,1.79,0.985,486.512,2.54748,1.37272,0.748,0.733,0.417877,0.409497,1.02046,2,0,0.846667,1.0,17.7,138847,0.998582,17.4694,0.0491,231.0596153,40.6915544,20.515,19.3551,18.4345,18.0198,1.0,10.8117,2,779,2458294.7663773,2458294.7668519,51.655632019043,0,156822310613329253,156822310595876435,-999.0,21.8326,21.9666,-999.0,0.0153333,11.1898,156822310582662314,22.4879,21.3794,20.8048,20.6248,0.0542232,21.5594,5,720120235,2458155.0562380003,2458217.93191,15,,,,,,,,,,,,,,,,,,,2018-06-25T06:24:16.004,-0.22119999999999962
1074,ZTF18abcypnx,2458294.7747569,2,540274753515,20.0388,2,540274753515015010,t,10,540,35,720,1265.16,2599.06,231.06146780000003,40.6891019,17.4481,0.0458712,4.5274,17.5196,0.0408,2.32358,22.004,0.24,1.19,-0.086,0.751995,0.071458,1.83,0.984,481.441,2.51919,1.32718,0.704,0.678,0.384699,0.370492,1.03835,2,0,0.866667,1.0,17.7,138847,0.998341,17.542,0.0527,231.0612943,40.688462,20.515,19.3551,18.4345,18.0198,1.0,5.07794,2,782,2458294.7742824,2458294.7747569,40.848030090331996,0,156822310613329253,156822310595876435,-999.0,21.8326,21.9666,-999.0,0.0153333,5.57393,156822310582662314,22.4879,21.3794,20.8048,20.6248,0.0542232,18.0714,3,720120235,2458155.0562380003,2458217.93191,15,,,,,,,,,,,,,,,,,,,2018-06-25T06:35:38.996,-0.2518999999999991
1085,ZTF18abcyufk,2458294.8067708,2,540306774615,20.0186,2,540306774615015017,t,17,540,46,721,1578.94,2656.24,231.0782146,40.6826489,17.4331,0.0608792,8.89318,17.4835,0.0417,4.87622,22.432,0.207,0.789,-0.339,0.153101,0.050417,1.95,0.984,424.257,2.53515,1.19376,0.663,0.644,0.34,0.330256,1.0295,4,0,0.803333,1.0,17.7,138847,0.985472,17.4601,0.0518,231.0765608,40.6831954,21.0796,20.5963,20.3783,20.212,0.97347,18.3967,1,783,2458294.8067708,2458294.8067708,32.4959678649902,0,156822310831943944,156822310765075890,18.6276,17.5161,16.976,16.7379,0.998542,18.7482,156812310813012161,18.1382,17.6344,17.4471,17.3724,1.0,24.4573,4,721120246,2458160.988137,2458216.875984,16,,,,,,,,,,,,,,,,,,,2018-06-25T07:21:44.997,-0.2668999999999997
1097,ZTF18abcybzi,2458294.7026157,1,540202613515,20.0373,1,540202613515015006,t,6,540,35,720,1360.25,2589.25,231.0239784,40.7031851,18.2644,0.0700485,2.56701,18.1626,0.0741,6.43837,22.88,0.301,0.583,-0.24,-0.607161,-0.10179,1.87,0.982,491.247,1.87475,1.2664,0.781,0.775,0.417647,0.414439,1.00774,5,0,0.736667,1.0,17.7,138847,0.98473,18.1492,0.0935,231.02163969999998,40.7035381,20.5286,19.5759,19.1114,18.9714,0.0,17.1689,1,774,2458294.7026157,2458294.7026157,28.0721645355225,0,156842310283780347,156842310181640436,22.1059,21.3969,20.9473,21.0854,0.5,20.3564,156842310180660111,22.1946,21.5552,21.2662,21.087,0.0,20.9691,3,720120135,2458166.99081,2458204.960232,17,,,,,,,,,,,,,,,,,,,2018-06-25T04:51:45.996,0.5643999999999991
1102,ZTF18abcypbn,2458294.7677893997,2,540267783515,19.9679,1,540267783515015006,t,6,540,35,720,1273.93,2594.68,231.0578174,40.690471,17.5034,0.0434794,10.965,17.4804,0.0398,6.19162,22.571,0.293,0.612,-0.429,0.214624,-0.022988,2.15,0.983,485.818,2.48751,1.18858,0.803,0.792,0.373488,0.368372,1.01389,0,0,0.873333,1.0,17.7,138847,1.0,17.4332,0.0483,231.0596153,40.6915544,20.515,19.3551,18.4345,18.0198,1.0,9.49709,2,780,2458294.7668518997,2458294.7677893997,52.335445404052706,0,156822310613329253,156822310595876435,-999.0,21.8326,21.9666,-999.0,0.0153333,9.87088,156822310582662314,22.4879,21.3794,20.8048,20.6248,0.0542232,20.7569,5,720120235,2458155.0562380003,2458217.93191,15,,,,,,,,,,,,,,,,,,,2018-06-25T06:25:37.004,-0.1966000000000001
1232,ZTF18abddnfn,2458296.7029514,1,542202952815,19.1051,2,542202952815015000,t,0,542,28,721,1838.98,547.394,232.1283007,40.301405,18.2441,0.161307,1.62881,18.377,0.1093,6.97351,22.767,0.316,1.151,-0.497,-1.04204,0.132868,6.69,0.978,547.394,0.728064,0.683843,2.038,1.653,0.304634,0.247085,1.23291,0,0,0.296667,1.0,17.8,138847,1.0,18.2907,0.1293,232.13042830000003,40.3025055,-999.0,21.2536,20.6815,20.8748,0.5,14.596,1,389,2458296.7029514,2458296.7029514,12.888520240783699,0,156352321283357429,156352321309908085,-999.0,21.6994,20.5004,19.8746,0.98975,14.8158,156352321280846877,20.2905,19.8702,19.5858,19.5618,0.0,16.1849,4,721120128,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-06-27T04:52:15.001,0.44409999999999883
1234,ZTF18abddsdx,2458296.7441782,2,542244172815,20.1207,2,542244172815015005,t,5,542,28,721,1787.31,586.687,232.1494411,40.2926364,17.5683,0.0507559,22.2762,17.6161,0.0445,2.31704,22.74,0.338,1.339,-0.36,-0.514099,0.047846,1.88,1.0,586.687,2.5046,1.19113,0.635,0.609,0.337766,0.323936,1.04269,2,0,0.84,1.0,17.8,138847,1.0,17.6436,0.058,232.1485873,40.2926148,21.8259,-999.0,-999.0,20.7224,0.154708,15.3635,1,390,2458296.7441782,2458296.7441782,48.031707763671896,0,156342321444389602,156342321510273887,-999.0,-999.0,21.4795,21.1717,0.012125,24.0432,156352321414115146,20.1797,19.9225,19.8439,19.7849,0.982381,24.0597,4,721120228,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-27T05:51:36.996,-0.23170000000000002
1238,ZTF18abddwsc,2458296.7797569,2,542279752815,19.9113,2,542279752815015005,t,5,542,28,721,1739.49,605.824,232.1677951,40.2849192,17.707,0.0661813,14.4707,17.7076,0.0532,8.9506,23.192,0.321,0.415,-0.297,0.015482,0.000644,2.11,0.991,605.824,2.20369,1.16088,0.689,0.675,0.32654,0.319905,1.02074,1,0,0.833333,1.0,17.8,138847,1.0,17.7059,0.0676,232.16458280000003,40.2854958,21.282,20.1233,19.6991,19.5272,0.0,18.0956,1,392,2458296.7797569,2458296.7797569,45.9511184692383,0,156342321612543381,156342321608677621,21.2799,20.4195,20.0527,20.062,0.00729167,24.7797,156352321638280863,-999.0,18.8377,19.2699,-999.0,0.5,26.7178,3,721120228,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-27T06:42:50.996,-0.09299999999999997
1245,ZTF18abddlqo,2458296.6844907003,1,542184492815,19.2241,1,542184492815015002,t,2,542,28,721,1859.77,535.206,232.1188279,40.3051186,18.2055,0.139334,2.28128,18.3514,0.1077,13.0964,16.433,0.013,0.476,-0.024,0.110674,0.145935,5.81,0.983,535.206,0.872665,0.699866,1.8,1.532,0.309811,0.263683,1.17493,1,0,0.436667,1.0,17.8,138847,1.0,18.3281,0.135,232.11579,40.302252100000004,16.408,15.356,14.8643,14.682,0.974,13.3248,1,388,2458296.6844907003,2458296.6844907003,13.783305168151902,0,156362321157393367,156362321146053939,-999.0,-999.0,-999.0,21.0265,0.5,13.7416,156362321113864501,-999.0,21.8145,21.2656,-999.0,0.0515476,21.1571,3,721120128,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-06-27T04:25:39.997,0.40549999999999997
1270,ZTF18abddsff,2458296.7451157,2,542245112815,20.0326,1,542245112815015002,t,2,542,28,721,1786.47,587.339,232.149931,40.2924352,17.5732,0.0624783,24.0754,17.6102,0.0458,3.7077,22.74,0.338,1.339,-0.36,-0.460033,0.036956,1.96,1.0,587.339,2.4224,1.19457,0.656,0.639,0.334694,0.32602,1.0266,5,0,0.776667,1.0,17.8,138847,0.97573,17.5796,0.0566,232.1485873,40.292614799999996,21.8259,-999.0,-999.0,20.7224,0.154708,16.318,1,391,2458296.7451157,2458296.7451157,48.533329010009794,0,156342321444389602,156342321510273887,-999.0,-999.0,21.4795,21.1717,0.012125,23.1127,156352321414115146,20.1797,19.9225,19.8439,19.7849,0.982381,25.5843,4,721120228,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-27T05:52:57.996,-0.22680000000000078
1312,ZTF18abdfexj,2458297.764456,2,543264452815,19.8417,2,543264452815015006,t,6,543,28,721,301.28,1363.0,232.7070477,40.073574,17.5623,0.0636826,7.86115,17.6806,0.0569,5.95128,22.592,0.282,1.221,-0.193,-0.101092,0.118299,1.79,0.984,301.28,2.16111,1.32598,0.66,0.601,0.368715,0.335754,1.09817,4,0,0.803333,1.0,17.8,138847,0.985409,17.6723,0.072,232.70700040000003,40.0752473,-999.0,-999.0,21.5668,20.8794,0.096375,5.88204,1,393,2458297.764456,2458297.764456,37.8481483459473,0,156092327069590890,156092327048132775,-999.0,-999.0,21.3645,20.823,0.951268,13.2076,156082327098161500,-999.0,21.5941,20.3914,20.0827,0.0,23.368,5,721120228,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-28T06:20:48.998,-0.23770000000000024
1313,ZTF18abdffub,2458297.7761921003,2,543276192815,19.7834,2,543276192815015009,t,9,543,28,721,285.413,1373.48,232.7130864,40.0709273,17.4911,0.0582939,15.2279,17.5896,0.0533,8.30819,22.687,0.255,0.839,-0.414,0.522109,0.098524,2.84,0.998,285.413,2.19378,0.867009,0.737,0.698,0.259507,0.245775,1.05587,5,0,0.73,1.0,17.8,138847,0.969056,17.5693,0.0667,232.7117975,40.0688107,-999.0,21.5941,20.3914,20.0827,0.0,15.6416,1,394,2458297.7761921003,2458297.7761921003,47.7327003479004,0,156082327098161500,156092327149832676,18.8017,17.6013,16.6492,16.2193,0.980292,21.2559,156092327069590890,-999.0,-999.0,21.5668,20.8794,0.096375,22.8691,4,721120228,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-28T06:37:42.997,-0.3089000000000013
1317,ZTF18abdfhmh,2458297.8027894,2,543302782815,19.6716,2,543302782815015006,t,6,543,28,721,251.244,1386.4,232.726809,40.0648448,17.3651,0.0557953,7.84839,17.3868,0.0464,2.12204,22.09,0.209,1.565,0.217,-0.641235,0.021713,2.2,0.984,251.244,2.28477,1.18492,0.851,0.785,0.386818,0.356818,1.08408,2,0,0.786667,1.0,17.8,138847,1.0,17.3091,0.0551,232.7263465,40.0653279,-999.0,21.7301,21.4551,-999.0,0.0,2.26153,1,395,2458297.8027894,2458297.8027894,45.0768051147461,0,156072327264259043,156072327247897145,22.3861,21.8044,21.1464,20.8143,0.0445,6.97474,156072327296128531,22.2681,21.769,21.4619,21.044,0.514004,7.58372,7,721120228,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-28T07:16:01.004,-0.43489999999999895
1355,ZTF18abdfwwz,2458298.7021296,1,544202122515,19.8152,2,544202122515015023,t,23,544,25,721,2448.78,2161.55,233.2195327,39.8646951,18.4225,0.088623,3.83597,18.3994,0.0948,5.38689,20.686,0.05,1.082,0.029,0.0445777,-0.023091,2.28,0.984,623.724,1.41583,1.2343,0.809,0.757,0.354825,0.332018,1.06869,3,0,0.793333,1.0,17.8,138847,1.0,18.4091,0.1223,233.2213895,39.86417410000001,20.5979,20.19,20.0109,19.9385,1.0,5.49379,1,412,2458298.7021296,2458298.7021296,28.792249679565398,0,155832332213747665,155842332188172797,22.0269,20.8684,19.7367,19.1564,0.977604,13.7291,155832332144766136,-999.0,21.7694,20.5911,19.9004,0.979187,15.3966,6,721120125,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-06-29T04:51:03.997,0.6224999999999987
1356,ZTF18abdgecu,2458298.7837153,2,544283712515,19.8257,2,544283712515015028,t,28,544,25,721,2350.66,2222.58,233.2611162,39.8458368,17.495,0.0613383,17.0666,17.4713,0.0416,7.45959,22.675,0.228,0.684,0.054,-0.536416,-0.023678,2.43,0.983,721.836,2.35441,1.13101,0.928,0.844,0.381893,0.347325,1.09953,1,0,0.786667,1.0,17.8,138847,1.0,17.4616,0.0524,233.2621521,39.8477769,22.2378,21.1644,19.815,19.1814,0.967333,19.8519,1,415,2458298.7837153,2458298.7837153,48.0822334289551,0,155822332588891938,155802332545409578,20.6445,19.3118,18.1604,17.6073,0.982054,25.7924,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,721120225,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-29T06:48:33.002,-0.3049999999999997
1361,ZTF18abdghgd,2458298.8280208,2,544328022515,19.6461,2,544328022515015010,t,10,544,25,721,2289.07,2239.44,233.2839717,39.8353104,17.7364,0.0550078,3.1479,17.6725,0.0576,6.61269,17.97,0.015,0.44,-0.049,-0.09282,-0.063854,3.08,0.983,783.43,1.97361,0.909319,0.925,0.894,0.300325,0.29026,1.03468,3,0,0.773333,1.0,17.8,138847,0.992688,17.6329,0.0708,233.2818668,39.8362332,18.6901,18.0519,17.8082,17.7059,0.978292,6.64975,1,416,2458298.8280208,2458298.8280208,32.5934257507324,0,155802332818904095,155802332813192613,-999.0,21.5192,21.0829,20.6292,0.567012,7.5495,155802332921009465,21.194,20.513,20.2347,20.2217,0.0,29.532,3,721120225,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-29T07:52:20.997,-0.06360000000000099
1367,ZTF18abdfyub,2458298.7243519,1,544224352515,19.8348,2,544224352515015020,t,20,544,25,721,2424.06,2175.12,233.2308214,39.859665,18.2646,0.0665704,1.24429,18.2546,0.0885,5.89504,21.291,0.087,1.201,-0.089,0.579425,-0.010035,1.95,0.983,648.435,1.58018,1.32936,0.777,0.718,0.398462,0.368205,1.08217,2,0,0.836667,1.0,17.8,138847,1.0,18.2454,0.1121,233.2329699,39.8598535,21.3827,20.5477,20.2499,20.0412,0.935625,5.88661,1,413,2458298.7243519,2458298.7243519,29.5948085784912,0,155832332329232365,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,721120125,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-06-29T05:23:04.004,0.4646000000000008
1372,ZTF18abdgcvm,2458298.7664815,2,544266482515,19.9514,2,544266482515015017,t,17,544,25,721,2371.64,2208.98,233.2523057,39.84989960000001,17.4473,0.0483544,6.97691,17.4548,0.0394,11.4065,22.139,0.154,0.837,0.027,-0.108162,0.007534,2.3,0.983,700.863,2.49664,1.11106,0.859,0.791,0.373478,0.343913,1.08597,1,0,0.833333,1.0,17.8,138847,1.0,17.4876,0.0515,233.2481719,39.8503698,22.2378,21.1644,19.815,19.1814,0.967333,18.6331,1,414,2458298.7664815,2458298.7664815,52.8093757629395,0,155822332588891938,155812332477494037,21.7723,20.7667,20.0352,19.7071,0.940991,23.1852,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,721120225,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-29T06:23:44.002,-0.35270000000000223
1455,ZTF18abdhoir,2458299.8505324,2,545350532615,19.5796,2,545350532615015000,t,0,545,26,721,797.152,113.284,233.8368878,39.59768010000001,17.5508,0.0697814,3.80641,17.6073,0.0536,12.8297,22.621,0.179,0.581,0.053,0.0217032,0.056496,2.7,0.983,113.284,1.97226,1.1177,0.927,0.87,0.343333,0.322222,1.06552,1,0,0.77,1.0,17.8,138847,1.0,17.625,0.0693,233.8346239,39.594526,22.1852,21.3465,20.758,20.5367,0.991417,17.3954,1,264,2458299.8505324,2458299.8505324,32.4424171447754,0,155522338349333321,155512338430159832,18.346,17.7962,17.5624,17.466,0.99875,17.7397,155512338356150536,17.3033,16.159,15.4584,15.1165,1.0,22.1728,4,721120226,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-30T08:24:45.999,-0.24920000000000186
1458,ZTF18abdhoqv,2458299.8580324,2,545358032615,19.5062,2,545358032615015000,t,0,545,26,721,787.324,117.277,233.8407798,39.595808700000006,17.4841,0.0778503,5.48664,17.5712,0.0531,5.99897,23.268,0.301,0.529,-0.116,-1.42114,0.087128,3.21,0.983,117.277,1.93503,0.98096,1.017,0.915,0.316822,0.285047,1.11148,2,0,0.716667,1.0,17.8,138847,1.0,17.6191,0.0706,233.8422181,39.5945404,18.346,17.7962,17.5624,17.466,0.99875,14.0459,1,281,2458299.8580324,2458299.8580324,30.0939826965332,0,155512338430159832,155512338356150536,17.3033,16.159,15.4584,15.1165,1.0,21.0834,155522338349333321,22.1852,21.3465,20.758,20.5367,0.991417,28.4304,3,721120226,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-30T08:35:33.999,-0.3158999999999992
1465,ZTF18abdhqyg,2458299.8827083,2,545382702615,19.4742,2,545382702615015000,t,0,545,26,721,751.839,125.891,233.8537369,39.5896566,17.5842,0.0571909,2.40002,17.6849,0.0654,6.17853,23.101,0.344,1.041,-0.443,-1.06089,0.100679,2.61,0.983,125.891,1.78931,1.11127,0.857,0.819,0.328352,0.313793,1.0464,0,0,0.786667,1.0,17.8,138847,1.0,17.6497,0.0809,233.8525958,39.5911605,18.9937,18.5224,18.3261,18.2704,1.0,10.1053,1,339,2458299.8827083,2458299.8827083,34.471179962158196,0,155502338511435858,155502338578038483,21.7732,21.579,20.9579,20.516,0.0508333,11.151,155512338508271145,-999.0,21.9258,20.3643,19.4586,0.988333,12.082,5,721120226,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-30T09:11:05.997,-0.21580000000000155
1482,ZTF18abdhohs,2458299.8486458,2,545348642615,19.5997,1,545348642615015000,t,0,545,26,721,798.922,112.119,233.8359095,39.5981572,17.5532,0.0652932,3.39555,17.6445,0.0548,13.4047,22.621,0.179,0.581,0.053,-2.02411,0.091291,2.66,0.983,112.119,1.95525,1.12503,0.913,0.813,0.343233,0.305639,1.123,2,0,0.763333,1.0,17.8,138847,0.983442,17.7153,0.0744,233.8346239,39.594526,22.1852,21.3465,20.758,20.5367,0.991417,15.0238,1,254,2458299.8486458,2458299.8486458,26.2872714996338,0,155522338349333321,155512338430159832,18.346,17.7962,17.5624,17.466,0.99875,19.873,155512338356150536,17.3033,16.159,15.4584,15.1165,1.0,23.5703,6,721120226,2458160.988137,2458217.966829,17,,,,,,,,,,,,,,,,,,,2018-06-30T08:22:02.997,-0.24680000000000035
1495,ZTF18abdisrh,2458300.7037616,1,546203762715,20.8853,2,546203762715015007,t,7,546,27,721,2594.88,867.068,234.3007556,39.3943056,18.3705,0.0618077,3.18727,18.3736,0.0431,6.02837,22.655,0.272,1.002,-0.292,0.181599,0.003112,1.99,0.983,477.618,2.51173,1.22568,0.669,0.65,0.336181,0.326633,1.02923,5,0,0.723333,1.0,17.9,138847,0.985806,18.4321,0.0567,234.2985894,39.3940299,19.9293,18.6662,17.4154,16.8462,1.0,9.04196,1,407,2458300.7037616,2458300.7037616,37.3558120727539,0,155272342994266624,155262343043557012,21.295,21.1341,20.8832,20.6593,0.575083,22.7853,155272343063479925,-999.0,22.0063,21.51,20.6693,0.011875,23.6746,5,721120127,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-07-01T04:53:25.002,0.47050000000000125
1502,ZTF18abdiwaj,2458300.7204514,1,546220452715,20.5184,2,546220452715015009,t,9,546,27,721,2574.59,877.752,234.30919190000003,39.3902363,18.4414,0.0751936,8.36871,18.4662,0.0643,14.716,21.358,0.056,0.314,0.017,0.200393,0.024821,2.05,1.0,497.905,2.05218,1.1604,0.67,0.615,0.326829,0.3,1.08943,3,0,0.703333,1.0,17.9,138847,0.993758,18.4445,0.0798,234.30425330000003,39.3886304,21.295,21.1341,20.8832,20.6593,0.575083,14.7536,1,408,2458300.7204514,2458300.7204514,37.3993911743164,0,155262343043557012,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,721120127,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-07-01T05:17:27.001,0.541400000000003
1503,ZTF18abdjjtt,2458300.8018519,1,546301852715,20.0035,2,546301852715015004,t,4,546,27,721,2470.05,938.383,234.35043030000003,39.3699295,18.3439,0.0913346,4.42317,18.3533,0.0879,16.6681,22.198,0.118,0.327,-0.007,0.0707192,0.009351,1.72,0.983,602.451,1.65021,1.43008,0.661,0.611,0.384302,0.355233,1.08183,3,0,0.706667,1.0,17.9,138847,1.0,18.3778,0.1147,234.3558151,39.3720854,-999.0,21.6552,20.98,20.7193,0.00125,11.2882,1,409,2458300.8018519,2458300.8018519,28.5175838470459,0,155242343510140797,155242343552897747,21.5585,21.4263,-999.0,19.1928,0.5,16.2311,155242343558716870,21.7709,21.7674,21.2851,-999.0,0.003125,16.5703,7,721120127,2458166.988831,2458206.004502,17,,,,,,,,,,,,,,,,,,,2018-07-01T07:14:40.004,0.44390000000000285
1507,ZTF18abdjmnc,2458300.8185417005,2,546318542715,20.0705,2,546318542715015005,t,5,546,27,721,2446.72,947.299,234.35894700000003,39.3656822,17.5884,0.071899,19.2108,17.5807,0.0449,1.66638,23.141,0.302,0.612,-0.055,0.0326383,-0.007729,1.78,0.984,625.779,2.48981,1.26909,0.633,0.587,0.355618,0.329775,1.07836,6,0,0.743333,1.0,17.9,138847,0.944311,17.5457,0.0552,234.3591478,39.365239,22.2473,21.9334,-999.0,-999.0,0.5,17.2413,1,410,2458300.8185417005,2458300.8185417005,42.136833190918004,0,155232343586313661,155232343582273699,21.9336,21.4891,21.2684,-999.0,0.5,17.4867,155242343618404980,-999.0,21.6258,21.3607,-999.0,0.0,18.0862,7,721120227,2458160.988137,2458218.864109,16,,,,,,,,,,,,,,,,,,,2018-07-01T07:38:42.003,-0.31159999999999854
