,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
1171,ZTF18abdcmfl,2458295.8013773,2,541301374015,20.2876,2,541301374015015079,t,79,541,40,726,2185.56,1345.01,277.5072381,42.013745,19.0263,0.0985796,2.82966,19.2372,0.1553,6.71618,22.923,0.357,0.722,-0.389,-3.21166,0.210918,2.15,0.983,886.94,1.05037,1.13447,0.666,0.617,0.309767,0.286977,1.07942,4,0,0.653333,1.0,19.1,435246,0.969942,19.2217,0.1961,277.5085797,42.0153492,-999.0,21.6877,21.4606,21.1203,0.0,17.4472,1,169,2458295.8013773,2458295.8013773,16.628953933715803,0,158422775046992560,158422775112241978,20.1464,19.4827,19.2186,19.0643,0.99,17.9592,158422775138152590,21.8944,21.668,20.4279,19.6876,0.9615,24.03,9,726120240,2458156.065567,2458226.989259,19,,,,,,,,,,,,,,,,,,,2018-06-26T07:13:58.999,-0.07370000000000232
1176,ZTF18abddlkq,2458295.9794444,2,541479444015,20.5667,2,541479444015015034,t,34,541,40,726,2270.39,1054.94,277.48179530000004,42.0929749,19.2407,0.104061,2.96282,19.116,0.0955,2.78936,22.52,0.314,1.198,-0.521,3.01394,-0.124746,3.65,0.971,802.112,1.45068,0.748552,1.078,0.878,0.295342,0.240548,1.22779,1,0,0.603333,1.0,19.1,435246,1.0,18.9883,0.1089,277.4812254,42.0923151,-999.0,-999.0,21.0182,-999.0,0.5,4.63219,1,172,2458295.9794444,2458295.9794444,20.311000823974602,1,158512774806960969,158512774845080660,-999.0,21.822,21.144,20.7201,0.952917,8.75949,158512774824917020,-999.0,-999.0,21.0581,20.7309,0.5,13.8119,12,726120240,2458156.065567,2458226.989259,19,,,,,,,,,,,,,,,,,,,2018-06-26T11:30:23.996,0.14069999999999894
1328,ZTF18abdflxk,2458297.9122338,2,543412235915,19.8253,2,543412235915015023,t,23,543,59,726,2844.2,1806.52,277.25199760000004,42.92927529999999,19.0655,0.136096,2.74163,18.9829,0.1977,11.8591,17.415,0.016,0.541,-0.024,-0.13155,-0.082556,2.4,0.977,228.301,0.842436,0.944729,0.731,0.696,0.304583,0.29,1.05029,3,0,0.53,1.0,19.1,435246,0.976684,18.9996,0.2574,277.2564665,42.9299158,-999.0,21.5079,-999.0,21.1105,0.5,6.61976,1,275,2458297.9122338,2458297.9122338,12.725625038147,0,159512772512077948,159512772563896303,18.7322,17.5171,16.8509,16.5373,0.987333,11.9862,159522772528870235,21.5648,21.3462,20.9165,20.53,0.0612708,13.4653,18,726120259,2458158.9903240004,2458227.005937,15,,,,,,,,,,,,,,,,,,,2018-06-28T09:53:37.000,-0.03450000000000131
1378,ZTF18abdghwv,2458298.8432755,2,544343275815,19.7535,2,544343275815015000,t,0,544,58,726,30.1626,465.037,277.1400807,43.3119197,19.0789,0.136423,1.13395,19.1329,0.1979,4.21918,20.43,0.075,1.706,0.112,-0.178194,0.053981,3.52,0.978,30.1626,0.620565,0.791801,0.959,0.776,0.272443,0.220455,1.23582,3,0,0.513333,1.0,19.1,435246,1.0,19.2664,0.2867,277.14107260000003,43.3128597,21.8646,20.8699,20.1428,19.9096,0.001875,4.264,1,285,2458298.8432755,2458298.8432755,12.541338920593299,0,159972771409716165,159972771372167992,21.8465,20.8385,20.3413,20.1105,0.00958333,11.7949,159972771433588046,20.8238,19.4589,18.8874,18.652,0.0345833,12.6379,27,726120258,2458155.068218,2458220.004734,16,,,,,,,,,,,,,,,,,,,2018-06-29T08:14:19.003,-0.021100000000000563
1444,ZTF18abdgxxe,2458299.695,1,545194995715,20.0502,2,545194995715015010,t,10,545,57,726,259.203,2417.95,277.0390633,43.64942070000001,19.8395,0.158775,0.6489,20.049,0.3461,4.36343,22.609,0.283,0.923,-0.424,0.456078,0.209548,3.74,0.972,259.203,0.00124265,0.75246,0.787,0.768,0.210428,0.205348,1.02474,2,0,0.41,1.0,19.1,435246,1.0,20.0861,0.4594,277.0378727,43.6502952,-999.0,22.2535,21.5382,20.8374,0.941119,11.0052,1,302,2458299.695,2458299.695,10.1228790283203,0,160372770429798483,160372770396294579,22.2253,21.405,20.6443,20.2085,0.9875,16.2957,160382770378555643,-999.0,22.0251,21.5312,21.2214,0.672875,17.2107,6,726120157,2458203.9007180003,2458230.90478,16,,,,,,,,,,,,,,,,,,,2018-06-30T04:40:48.000,0.7394999999999996
1462,ZTF18abdhpmd,2458299.8689236,2,545368925715,19.6731,2,545368925715015023,t,23,545,57,726,337.963,2188.97,277.0129124,43.717577,18.9928,0.125912,1.08692,18.9228,0.162,5.53518,21.516,0.101,0.48,0.026,-1.23415,-0.06995,3.77,0.979,337.963,0.750256,0.802138,1.032,0.865,0.27374,0.229443,1.19306,4,0,0.513333,1.0,19.1,435246,0.99906,18.8206,0.1889,277.01117180000006,43.71849829999999,-999.0,21.9618,21.3261,20.8811,0.0,5.68036,1,304,2458299.8689236,2458299.8689236,11.1521339416504,0,160462770110492840,160462770154162350,-999.0,21.3707,20.472,20.1357,0.00520833,6.6504,160462770169243806,20.4715,20.6072,20.6563,20.5309,0.005625,12.2391,20,726120257,2458155.060741,2458216.920521,15,,,,,,,,,,,,,,,,,,,2018-06-30T08:51:14.999,-0.1072000000000024
1468,ZTF18abdhryj,2458299.8887847,2,545388785715,19.6121,2,545388785715015047,t,47,545,57,726,345.652,2159.24,277.0099787,43.7251548,19.0377,0.154014,0.921514,19.1037,0.199,2.30338,19.285,0.025,1.152,0.002,-0.404487,0.066029,3.12,0.975,345.652,0.508432,0.987158,1.027,0.885,0.329167,0.283654,1.16045,1,0,0.606667,1.0,19.1,435246,1.0,19.0995,0.2537,277.0108072,43.7254109,-999.0,-999.0,19.5644,18.9686,0.5,2.37379,1,305,2458299.8887847,2458299.8887847,9.42309665679932,0,160472770105561332,160472770108751123,19.8795,19.2683,19.0686,18.9675,0.98625,2.39463,160462770123058274,-999.0,-999.0,21.5014,20.8504,0.911667,9.98083,21,726120257,2458155.060741,2458216.920521,15,,,,,,,,,,,,,,,,,,,2018-06-30T09:19:50.998,-0.062300000000000466
1486,ZTF18abdhvne,2458299.9048032,2,545404805715,19.7452,1,545404805715015063,t,63,545,57,726,352.731,2134.66,277.0076072,43.731306,18.9754,0.163817,1.5611,18.8542,0.1515,6.81327,20.479,0.065,1.429,0.083,-0.314614,-0.121151,2.55,0.98,352.731,0.890953,1.11499,1.02,0.906,0.4,0.355294,1.12583,1,0,0.54,1.0,19.1,435246,1.0,18.7972,0.1842,277.0098641,43.7323122,-999.0,22.2855,21.7346,20.9787,0.550854,5.88945,1,307,2458299.9048032,2458299.9048032,11.516997337341301,0,160482770074770129,160472770099689486,21.3463,21.0418,20.7325,20.4493,0.004,6.96972,160472770102779266,21.2537,20.5454,-999.0,21.2379,0.5,7.44845,14,726120257,2458155.060741,2458216.920521,15,,,,,,,,,,,,,,,,,,,2018-06-30T09:42:54.996,-0.12460000000000093
1510,ZTF18abdjlvl,2458300.8123727003,1,546312370215,20.0424,2,546312370215015041,t,41,546,2,764,254.087,2766.89,276.89755160000004,44.07680870000001,19.9577,0.204981,1.04902,19.8697,0.3329,3.84839,22.601,0.222,0.671,-0.191,0.274887,-0.088046,2.04,0.963,254.087,0.172708,1.22573,0.606,0.546,0.297059,0.267647,1.10989,7,0,0.37,1.0,19.1,435246,0.918562,19.5815,0.3277,276.8970434,44.0778265,-999.0,21.2731,20.2129,19.6287,0.968125,3.31884,1,642,2458300.8123727003,2458300.8123727003,9.05328369140625,0,160892768971773986,160892768941023834,21.1141,20.237,19.8372,19.6389,0.965833,9.29037,160882768978228990,-999.0,21.8876,-999.0,18.7198,0.5,11.5477,7,764120102,2458204.9664,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-01T07:29:49.001,0.8576999999999977
1514,ZTF18abdjqwc,2458300.8421644,2,546342165715,19.9715,2,546342165715015010,t,10,546,57,726,619.439,839.724,276.89299520000003,44.0878483,19.16,0.131605,2.11524,19.0712,0.1629,13.4594,22.755,0.336,0.598,-0.17,-0.471961,-0.088823,2.47,0.98,619.439,0.900313,1.06029,0.901,0.724,0.364777,0.293117,1.24448,1,0,0.523333,1.0,19.1,435246,1.0,19.4093,0.2847,276.8922976,44.08409620000001,20.1519,19.788,19.6348,19.5595,0.98475,17.5861,1,643,2458300.8421644,2458300.8421644,11.6295871734619,0,160912768959341349,160902769000056609,-999.0,21.7011,21.0176,20.7623,0.89853,18.2859,160902768863773577,22.0542,20.6205,19.9589,19.7086,0.0,18.9034,4,726120257,2458155.060741,2458216.920521,15,,,,,,,,,,,,,,,,,,,2018-07-01T08:12:43.004,0.05999999999999872
1516,ZTF18abdjqwc,2458300.8417014,2,546341700215,20.0606,2,546341700215015031,t,31,546,2,764,270.619,2724.68,276.892964,44.0877166,19.1078,0.140566,2.72349,19.2212,0.1887,15.8841,22.611,0.204,0.377,-0.139,0.678379,0.113439,2.24,0.999,270.619,0.839351,1.07376,0.729,0.669,0.325446,0.298661,1.08969,5,0,0.506667,1.0,19.1,435246,0.987806,19.0139,0.1998,276.8976399,44.0906625,20.1519,19.788,19.6348,19.5595,0.98475,18.0478,2,644,2458300.8417014,2458300.8421644,16.578161239624,0,160912768959341349,160902769000056609,-999.0,21.7011,21.0176,20.7623,0.89853,18.41,160902768863773577,22.0542,20.6205,19.9589,19.7086,0.0,18.6476,4,764120202,2458157.047755,2458227.007477,19,,,,,,,,,,,,,,,,,,,2018-07-01T08:12:03.001,0.007799999999999585
1525,ZTF18abdjvjy,2458300.8629514,2,546362955715,19.9779,2,546362955715015008,t,8,546,57,726,627.79,810.774,276.8896654,44.09556129999999,18.9268,0.137925,3.47295,19.1111,0.1796,1.11424,16.381,0.011,0.438,-0.006,0.106052,0.184279,1.30946,0.982,627.79,0.866779,2.0,0.685,0.607,0.523118,0.463551,1.1285,2,0,0.68,1.0,19.1,435246,0.991826,19.0505,0.2127,276.8900943,44.09563770000001,17.3894,16.4448,16.064,15.9019,0.9975,1.1923,2,645,2458285.7856944,2458300.8629514,6.31944799423218,0,160912768901155421,160912768908556317,-999.0,-999.0,20.0094,-999.0,0.5,4.6851,160912768872106440,19.7416,19.0532,18.7759,18.64,0.996667,7.09163,12,726120257,2458155.060741,2458216.920521,15,,,,,,,,,,,,,,,,,,,2018-07-01T08:42:39.001,-0.17320000000000135
1527,ZTF18abdjwtj,2458300.8819329,2,546381935715,19.989,2,546381935715015009,t,9,546,57,726,637.05,781.545,276.8868357,44.1025472,19.081,0.12685,1.68145,19.2117,0.1805,3.51862,21.327,0.073,0.383,-0.047,0.240364,0.130672,2.09,0.981,637.05,0.777294,1.26798,0.665,0.658,0.318182,0.314833,1.01064,2,0,0.626667,1.0,19.1,435246,1.0,19.1737,0.2233,276.8873878,44.10164260000001,22.3331,21.2532,20.6095,20.2872,0.9865,3.41226,1,647,2458300.8819329,2458300.8819329,13.528324127197301,0,160922768873372718,160922768878617288,-999.0,21.8018,21.2296,20.8333,0.951917,10.8412,160922768910231838,-999.0,21.7658,20.7476,20.3061,0.00125,12.6808,15,726120257,2458155.060741,2458216.920521,15,,,,,,,,,,,,,,,,,,,2018-07-01T09:09:59.003,-0.019000000000001904
1586,ZTF18abdkllz,2458301.7672222,1,547267220215,20.3803,2,547267220215015026,t,26,547,2,764,609.439,1359.92,276.7799642,44.42628610000001,19.9279,0.170452,1.56954,20.093,0.2936,5.40152,20.238,0.032,0.822,-0.005,0.347585,0.165103,2.14,0.973,609.439,0.287346,1.20104,0.644,0.62,0.300935,0.28972,1.03871,8,0,0.473333,1.0,19.1,435246,0.918576,20.1395,0.3925,276.779629,44.4277895,20.2222,19.0466,18.4068,18.1284,1.0,5.48398,1,339,2458301.7672222,2458301.7672222,11.7214975357056,0,161312767797354174,161312767858553103,22.0048,21.439,21.1859,20.9329,0.856476,16.0762,161302767845658345,-999.0,-999.0,21.6979,21.4017,0.506458,16.6679,11,764120102,2458204.9664,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-02T06:24:47.998,0.8278999999999996
1594,ZTF18abdkozp,2458301.7877199,1,547287710215,20.3337,2,547287710215015039,t,39,547,2,764,621.456,1333.72,276.776713,44.43371610000001,19.7855,0.157909,1.43404,19.437,0.1705,6.85119,22.515,0.277,1.256,-0.373,0.464644,-0.34847,2.51,0.974,621.456,0.896734,1.00921,0.896,0.846,0.356972,0.337052,1.0591,5,0,0.326667,1.0,19.1,435246,0.927538,19.1625,0.1698,276.7749877,44.4322352,20.1507,18.9024,17.8628,17.3984,0.991333,7.20189,1,340,2458301.7877199,2458301.7877199,11.987491607666,0,161322767788842599,161322767815720299,-999.0,21.9301,21.2565,20.9585,0.20481,13.2193,161312767797354174,20.2222,19.0466,18.4068,18.1284,1.0,22.6092,5,764120102,2458204.9664,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-02T06:54:18.999,0.6854999999999976
1597,ZTF18abdlcwy,2458301.8411806,2,547341180215,20.1773,2,547341180215015022,t,22,547,2,764,653.103,1271.58,276.7686544,44.4528931,19.144,0.101497,2.36515,19.395,0.1818,7.1648,22.722,0.326,0.94,-0.384,0.846887,0.251018,3.3,0.98,653.103,0.782253,0.797256,0.745,0.63,0.225758,0.190909,1.18254,2,0,0.506667,1.0,19.1,435246,1.0,19.5556,0.2696,276.76784189999995,44.4548218,-999.0,21.9067,20.9919,20.5986,0.963458,13.1532,1,342,2458301.8411806,2458301.8411806,13.5175771713257,0,161342767668200047,161342767610242131,19.797,18.8951,18.5359,18.3942,1.0,20.1378,161342767607023448,19.9477,-999.0,-999.0,-999.0,0.5,20.5143,5,764120202,2458157.047755,2458227.007477,19,,,,,,,,,,,,,,,,,,,2018-07-02T08:11:18.004,0.04399999999999693
1608,ZTF18abdlscv,2458301.8723727,2,547372370215,20.061,2,547372370215015015,t,15,547,2,764,671.482,1226.74,276.7638714,44.4638968,19.1084,0.116642,2.33758,19.0322,0.1389,3.22779,20.657,0.05,0.891,-0.006,0.216295,-0.076203,3.01,0.978,671.482,1.02882,0.913836,0.912,0.759,0.30299,0.252159,1.20158,5,0,0.566667,1.0,19.1,435246,1.0,18.9047,0.158,276.76430810000005,44.4630434,21.7594,20.8545,19.8588,19.4286,0.973917,3.37161,1,343,2458301.8723727,2458301.8723727,16.183284759521502,0,161352767643326324,161352767620877359,21.8532,-999.0,21.8727,-999.0,0.5,4.57981,161352767590035614,22.1158,21.9013,-999.0,-999.0,0.5,13.8962,8,764120202,2458157.047755,2458227.007477,19,,,,,,,,,,,,,,,,,,,2018-07-02T08:56:13.001,0.008399999999998187
1613,ZTF18abdltsx,2458301.8846065,2,547384600215,20.0994,2,547384600215015020,t,20,547,2,764,677.763,1209.8,276.76201339999994,44.4681545,19.0381,0.116426,1.93586,19.0489,0.1398,5.26883,20.625,0.059,1.216,0.048,0.521086,0.010795,4.02,0.974,677.763,1.05049,0.667471,0.946,0.766,0.235323,0.190547,1.23499,0,0,0.516667,1.0,19.1,435246,1.0,19.0215,0.1742,276.763034,44.4694433,22.2307,21.1719,20.4585,19.9521,0.0,5.51557,1,344,2458301.8846065,2458301.8846065,16.9268207550049,0,161362767632183969,161362767592416695,-999.0,-999.0,-999.0,19.5576,0.5,14.6261,161352767620877359,21.8532,-999.0,21.8727,-999.0,0.5,15.2914,8,764120202,2458157.047755,2458227.007477,19,,,,,,,,,,,,,,,,,,,2018-07-02T09:13:50.002,-0.0619000000000014
1748,ZTF18abdmizd,2458302.718287,1,548218280215,20.8649,2,548218280215015001,t,1,548,2,764,956.932,226.969,276.6629709,44.76033,19.7825,0.116942,1.21075,19.6405,0.1195,10.0708,22.004,0.142,0.847,0.057,0.176217,-0.142039,2.67,0.949,226.969,1.22441,1.02762,0.894,0.75,0.334831,0.280899,1.192,3,0,0.49,1.0,19.1,435246,0.995862,19.7153,0.1625,276.6605232,44.7625664,-999.0,-999.0,20.8155,21.2302,0.109542,1.20446,1,346,2458302.718287,2458302.718287,18.1332225799561,0,161712766624472902,161712766562922484,21.7036,20.9807,20.5358,20.3112,0.0490833,17.3046,161712766648978751,15.9455,15.5196,15.3836,15.3568,0.984792,17.785,9,764120102,2458204.9664,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-03T05:14:19.997,0.6824999999999974
1753,ZTF18abdndom,2458302.8309259,2,548330920215,19.9438,2,548330920215015000,t,0,548,2,764,1025.23,106.698,276.64578900000004,44.7994438,18.9857,0.137635,1.63264,19.0125,0.1176,13.3684,22.621,0.333,1.188,-0.196,-0.283847,0.026829,5.16,0.969,106.698,0.931329,0.692886,1.431,0.946,0.277326,0.183333,1.51268,3,0,0.356667,1.0,19.1,435246,0.988831,19.0366,0.1534,276.64815760000005,44.8028035,20.2401,-999.0,-999.0,-999.0,0.5,8.11363,1,348,2458302.8309259,2458302.8309259,10.751201629638699,0,161752766469257422,161762766397193161,21.2882,20.9187,20.894,20.7456,0.922137,18.4626,161762766373500275,-999.0,21.5933,21.422,21.1814,0.527321,21.5921,9,764120202,2458157.047755,2458227.007477,19,,,,,,,,,,,,,,,,,,,2018-07-03T07:56:31.998,-0.11430000000000007
1757,ZTF18abdnkvp,2458302.8439236,2,548343920215,20.0686,2,548343920215015000,t,0,548,2,764,1033.14,89.7903,276.6438532,44.80390429999999,19.2814,0.165009,1.05958,19.2039,0.1335,4.17521,22.23,0.208,0.982,0.243,-0.328902,-0.077505,6.24,0.96,89.7903,0.864749,0.535504,1.383,1.2,0.221635,0.192308,1.1525,1,0,0.373333,1.0,19.1,435246,1.0,19.216,0.1725,276.64273419999995,44.8047666,21.2882,20.9187,20.894,20.7456,0.922137,12.6544,1,348,2458302.8439236,2458302.8439236,10.5588674545288,0,161762766397193161,161772766420610672,-999.0,-999.0,21.9008,20.9507,0.898583,16.3078,161772766490250523,-999.0,-999.0,21.7133,21.0063,0.823881,20.3148,11,764120202,2458157.047755,2458227.007477,19,,,,,,,,,,,,,,,,,,,2018-07-03T08:15:14.999,0.1814
1772,ZTF18abdmibw,2458302.7164236,1,548216420215,20.8068,1,548216420215015000,t,0,548,2,764,957.208,230.061,276.6631826,44.759736600000004,19.7158,0.142619,1.32841,19.6036,0.118,12.0967,22.004,0.142,0.847,0.057,0.0680073,-0.112208,2.56,0.961,230.061,1.20323,1.10367,0.916,0.868,0.357812,0.339063,1.0553,5,0,0.453333,1.0,19.1,435246,0.997236,19.4931,0.1357,276.6605232,44.7625664,-999.0,-999.0,20.8155,21.2302,0.109542,2.70822,1,345,2458302.7164236,2458302.7164236,16.4028434753418,0,161712766624472902,161712766562922484,21.7036,20.9807,20.5358,20.3112,0.0490833,17.7553,161712766648978751,15.9455,15.5196,15.3836,15.3568,0.984792,19.7217,9,764120102,2458204.9664,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-03T05:11:38.999,0.6158000000000001
1787,ZTF18abdnmve,2458302.8481366,2,548348130215,19.947,1,548348130215015000,t,0,548,2,764,1032.68,78.7756,276.6431723,44.8052286,19.1756,0.142836,1.33234,19.4144,0.1725,1.96648,22.23,0.208,0.982,0.243,-0.201199,0.238809,6.23,0.92,78.7756,0.532612,0.560108,1.213,1.013,0.194703,0.1626,1.19743,0,0,0.343333,1.0,19.1,435246,1.0,19.3642,0.2109,276.64273419999995,44.8047666,-999.0,-999.0,21.9008,20.9507,0.898583,11.2519,1,348,2458302.8481366,2458302.8481366,12.7423257827759,0,161772766420610672,161762766397193161,21.2882,20.9187,20.894,20.7456,0.922137,14.4969,161772766490250523,-999.0,-999.0,21.7133,21.0063,0.823881,18.37,12,764120202,2458157.0477549997,2458227.007477,19,,,,,,,,,,,,,,,,,,,2018-07-03T08:21:19.002,0.07559999999999789
1804,ZTF18abeafua,2458303.7912962995,1,549291290115,20.7487,2,549291290115015057,t,57,549,1,764,1370.63,2011.43,276.5280093,45.12148300000001,19.9092,0.16946,1.77093,19.8343,0.1573,1.92291,23.012,0.297,0.623,-0.218,0.183312,-0.074939,2.48,0.959,1069.07,0.914364,1.0989,0.839,0.752,0.338306,0.303226,1.11569,3,0,0.473333,1.0,19.1,435246,1.0,20.0405,0.2423,276.5275671,45.121925,22.266,21.1424,20.5036,20.1806,0.98525,11.2311,1,350,2458303.7912962995,2458303.7912962995,13.9074029922485,0,162142765257179752,162152765285741339,-999.0,-999.0,21.9604,21.0305,0.291586,14.1429,162142765206667761,-999.0,21.9657,21.233,20.9969,0.00479167,19.1863,13,764120101,2458204.981667,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-04T06:59:28.000,0.809199999999997
1810,ZTF18abeaoij,2458303.812037,2,549312030115,20.5407,2,549312030115015104,t,104,549,1,764,1383.53,1983.23,276.52479889999995,45.1283009,19.0476,0.114229,4.77069,19.1325,0.1097,3.66192,22.346,0.212,0.886,-0.165,0.462907,0.084864,1.96,0.983,1097.27,1.40816,1.27188,0.646,0.618,0.329592,0.315306,1.04531,6,0,0.62,1.0,19.1,435246,0.963737,19.054,0.13,276.5262553,45.1283509,21.5362,19.7038,-999.0,-999.0,0.5,3.25929,1,351,2458303.812037,2458303.812037,21.348215103149396,0,162152765246885702,162152765236172628,22.0351,21.0071,19.9056,19.4016,0.996458,6.766,162152765285741339,-999.0,-999.0,21.9604,21.0305,0.291586,14.2574,15,764120201,2458157.064155,2458227.007477,20,,,,,,,,,,,,,,,,,,,2018-07-04T07:29:19.997,-0.05240000000000222
1814,ZTF18abeauxx,2458303.8288079,2,549328800115,20.5707,2,549328800115015086,t,86,549,1,764,1392.84,1962.17,276.5222508,45.1337526,19.1537,0.0931993,1.6587,19.2961,0.126,4.4311,22.795,0.35,1.109,-0.426,0.518696,0.142355,1.95,0.982,1118.33,1.27464,1.2548,0.632,0.592,0.324103,0.30359,1.06757,5,0,0.65,1.0,19.1,435246,0.970536,19.3712,0.1719,276.5238063,45.1331629,-999.0,21.5803,20.7526,20.3795,0.904625,6.67583,1,352,2458303.8288079,2458303.8288079,21.1648006439209,0,162162765245932204,162162765271682686,22.2592,21.355,20.4153,19.9309,0.970208,13.0069,162162765166540558,19.4116,18.6495,18.3354,18.1959,0.994583,14.3724,15,764120201,2458157.064155,2458227.007477,20,,,,,,,,,,,,,,,,,,,2018-07-04T07:53:29.003,0.05369999999999919
1819,ZTF18abebigi,2458303.8453935003,2,549345390115,20.5241,2,549345390115015103,t,103,549,1,764,1400.63,1936.8,276.5197432,45.1391775,18.9981,0.0996031,6.11253,18.9125,0.0992,4.05345,17.295,0.021,1.081,-0.061,0.210173,-0.085628,2.23,0.986,1143.7,1.61162,1.09028,0.684,0.657,0.306726,0.294619,1.0411,4,0,0.63,1.0,19.1,435246,0.909287,18.8692,0.1187,276.5186247,45.1383548,18.4832,17.3806,16.892,16.6706,1.0,4.1844,1,353,2458303.8453935003,2458303.8453935003,21.7103576660156,0,162162765186516691,162162765221057410,21.4854,20.2545,19.6236,19.2703,0.989321,5.92298,162162765157217029,22.0906,21.2844,20.1182,19.5527,0.853,10.7232,13,764120201,2458157.064155,2458227.007477,20,,,,,,,,,,,,,,,,,,,2018-07-04T08:17:21.998,-0.10190000000000055
1824,ZTF18abecrch,2458303.9090509,1,549409050115,20.3236,2,549409050115015050,t,50,549,1,764,1436.04,1857.2,276.510269,45.159541,19.7311,0.164631,1.16202,19.7801,0.2266,15.3825,20.621,0.039,0.775,-0.028,-0.216543,0.049049,3.06,0.973,1223.3,0.543491,0.857429,0.818,0.705,0.26732,0.230392,1.16028,9,0,0.386667,1.0,19.1,435246,0.926861,19.66,0.2598,276.5160015,45.16108300000001,-999.0,21.7848,21.3949,21.0527,0.856101,4.57999,1,354,2458303.9090509,2458303.9090509,13.5479488372803,0,162192765117511247,162192765071154505,-999.0,-999.0,21.6029,20.9681,0.6715,10.5399,162192765160443944,20.4918,20.2415,20.1535,20.0815,0.984458,15.5566,8,764120101,2458204.981667,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-04T09:49:01.998,0.6311
1825,ZTF18abecrci,2458303.9090509,1,549409050115,20.3236,2,549409050115015049,t,49,549,1,764,1416.14,1866.05,276.51802819999995,45.1567881,19.5191,0.213887,4.53186,19.8545,0.2445,4.36755,19.1,0.019,1.036,-0.009,0.0937509,0.335449,1.61,0.965,1214.45,0.469091,1.62965,0.435,0.363,0.270186,0.225466,1.19835,10,0,0.303333,23.0,19.1,435246,0.526854,19.9712,0.3475,276.5165903,45.15609420000001,19.0796,18.7196,18.5965,18.5659,1.0,4.45645,1,354,2458303.9090509,2458303.9090509,17.2652378082275,0,162182765166457970,162182765191306910,-999.0,21.832,21.3733,20.8214,0.972649,6.43084,162192765175293155,20.7326,19.7895,19.3532,19.144,0.998125,13.0229,8,764120101,2458204.981667,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-04T09:49:01.998,0.41910000000000025
1940,ZTF18abeeaiq,2458304.7233449,1,550223340115,20.8525,2,550223340115015014,t,14,550,1,764,1696.02,967.198,276.415208,45.4203417,19.7785,0.138215,1.39225,19.7734,0.1361,14.4926,16.277,0.011,0.616,-0.02,0.109116,-0.005134,2.1,0.965,967.198,1.07912,1.29775,0.774,0.689,0.368571,0.328095,1.12337,3,0,0.516667,1.0,19.1,435246,0.999752,19.738,0.1678,276.4209812,45.4199055,-999.0,22.0029,20.5865,19.8923,0.961583,8.20635,1,355,2458304.7233449,2458304.7233449,19.1808128356934,0,162502764140817554,162502764204936739,-999.0,-999.0,20.901,20.2626,0.828923,14.0675,162502764210064477,16.2658,15.9097,15.7786,15.7505,1.0,14.7267,7,764120101,2458204.981667,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-05T05:21:36.999,0.6784999999999997
1947,ZTF18abeeghl,2458304.7994676004,1,550299460115,21.0029,2,550299460115015025,t,25,550,1,764,1734.74,900.576,276.4037883,45.44449520000001,19.8857,0.128964,3.06964,19.8772,0.1383,0.48118,21.11,0.096,1.954,0.028,0.227621,-0.008481,2.38,0.976,900.576,1.12568,1.08918,0.695,0.665,0.292017,0.279412,1.04511,6,0,0.56,1.0,19.1,435246,0.994501,19.9823,0.1931,276.4039715,45.4445332,21.2869,20.3062,19.8368,19.6371,0.0114583,0.335369,1,356,2458304.7994676004,2458304.7994676004,17.628982543945302,0,162532764038644093,162532764014464862,-999.0,22.0395,21.0957,20.4264,0.952524,6.05644,162532763997142689,-999.0,-999.0,21.6463,-999.0,0.0452917,11.4604,14,764120101,2458204.981667,2458230.907616,16,,,,,,,,,,,,,,,,,,,2018-07-05T07:11:14.001,0.7856999999999985
