,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
1959,ZTF18abeeylo,2458304.8269097,2,550326902315,20.6875,2,550326902315015042,t,42,550,23,824,2190.62,2945.51,249.034948,60.33303950000001,19.1389,0.0939173,7.39384,19.0976,0.1015,11.8312,23.178,0.281,0.504,-0.32,0.150781,-0.041296,2.15,1.0,134.99,1.5899,1.05458,0.622,0.597,0.289302,0.277674,1.04188,2,0,0.58,2.0,19.6,2001SC170,1.0,19.0626,0.1252,249.0296599,60.3350926,-999.0,-999.0,21.0146,-999.0,0.5,15.1793,1,200,2458304.8269097,2458304.8269097,25.265319824218803,0,180392490359645436,180392490352595087,21.6749,20.7452,20.3789,19.9069,0.0129167,15.9362,180402490229893658,19.8063,19.3453,19.1656,19.0895,0.9975,23.5847,6,824120223,2458161.062419,2458222.938889,18,,,,,,,,,,,,,,,,,,,2018-07-05T07:50:44.998,-0.46110000000000184
1964,ZTF18abegrdl,2458304.8714698995,2,550371462315,20.5439,2,550371462315015033,t,33,550,23,824,2050.52,2847.18,249.1176014,60.3530662,19.2234,0.114723,5.71938,19.4202,0.1555,13.0522,20.688,0.054,1.354,0.123,-0.177006,0.196764,1.69,0.982,233.324,1.12367,1.33336,0.574,0.537,0.339645,0.317751,1.0689,6,0,0.516667,2.0,19.6,2001SC170,0.842935,19.5858,0.231,249.1218899,60.3500719,21.8127,20.9968,20.5388,20.0993,0.005,13.3062,1,280,2458304.8714698995,2458304.8714698995,20.0789756774902,0,180422491219250767,180412491257827901,19.7278,18.8368,18.2207,17.9387,0.0,24.2134,180422491318421760,-999.0,21.6756,20.9198,20.6471,0.001875,26.2045,6,824120223,2458161.062419,2458222.938889,18,,,,,,,,,,,,,,,,,,,2018-07-05T08:54:54.999,-0.3765999999999998
2211,ZTF18abeifdd,2458305.6876157,2,551187611815,20.4723,2,551187611815015016,t,16,551,18,824,2767.57,1422.66,250.7627445,60.7440132,19.1164,0.107675,5.22125,19.3546,0.1534,6.37155,23.198,0.353,0.583,-0.63,0.264857,0.238171,2.08,1.0,304.933,1.11773,1.10734,0.667,0.602,0.320673,0.289423,1.10797,3,0,0.626667,2.0,19.6,2001SC170,0.991303,19.3154,0.189,250.7600676,60.74523420000001,21.7564,21.631,21.4121,-999.0,0.874833,10.1719,1,318,2458305.6876157,2458305.6876157,23.2210884094238,0,180892507643556706,180892507599326562,-999.0,20.9042,-999.0,-999.0,0.5,10.2664,180892507739533023,-999.0,-999.0,21.1277,-999.0,0.576613,19.9774,6,824120218,2458161.062419,2458219.978102,15,,,,,,,,,,,,,,,,,,,2018-07-06T04:30:09.996,-0.4836000000000027
2212,ZTF18abeihvf,2458305.7025,1,551202491815,20.7577,2,551202491815015023,t,23,551,18,824,2721.2,1392.32,250.7910744,60.7511316,19.6466,0.124218,1.9366,19.3056,0.1064,4.41393,23.283,0.34,0.553,-0.453,-0.0906516,-0.340997,2.07,0.978,351.304,1.45207,1.19939,0.805,0.748,0.388889,0.361353,1.0762,3,0,0.556667,2.0,19.6,2001SC170,0.984856,19.1491,0.1174,250.7925834,60.75013620000001,-999.0,21.3792,21.5033,20.6697,0.5,14.7757,1,320,2458305.7025,2458305.7025,17.7471141815186,0,180902507977374858,180902507789542402,21.9286,21.4329,21.0919,20.9131,0.922875,21.4687,180902507795305605,17.3494,16.9513,16.7868,16.7358,1.0,22.7965,6,824120118,2458202.870023,2458231.971505,18,,,,,,,,,,,,,,,,,,,2018-07-06T04:51:36.000,0.046599999999997976
2215,ZTF18abeirgc,2458305.7239931,1,551223991815,20.8679,2,551223991815015022,t,22,551,18,824,2656.34,1350.42,250.8318796,60.7612424,19.537,0.127633,3.76298,19.6622,0.1302,21.1696,23.014,0.343,0.925,-0.374,0.105226,0.125217,2.4,0.996,416.16,1.20572,1.05857,0.764,0.726,0.318333,0.3025,1.05234,2,0,0.576667,2.0,19.6,2001SC170,1.0,19.6718,0.167,250.821021,60.7585331,-999.0,21.9535,21.5147,-999.0,0.449664,25.6459,1,321,2458305.7239931,2458305.7239931,20.469409942627,0,180902508196949570,180902508411377314,18.3249,17.7052,17.4479,17.3302,1.0,26.4035,180912508185568507,20.1034,19.5089,19.2857,19.1955,0.980333,26.6949,3,824120118,2458202.870023,2458231.971505,18,,,,,,,,,,,,,,,,,,,2018-07-06T05:22:33.004,-0.06300000000000239
2225,ZTF18abeqqex,2458305.80625,1,551306251815,20.7306,2,551306251815015011,t,11,551,18,824,2405.86,1196.32,250.9886821,60.7982457,19.641,0.141768,1.58672,19.7049,0.1395,11.4424,22.258,0.16,0.763,0.009,-0.257776,0.063931,2.55,0.953,666.641,1.0257,1.08586,0.815,0.748,0.319608,0.293333,1.08957,2,0,0.526667,2.0,19.6,2001SC170,1.0,19.6797,0.1737,250.9926591,60.8008137,22.1154,21.6344,21.6293,-999.0,0.725155,11.1317,1,322,2458305.80625,2458305.80625,18.8159961700439,0,180962509924561662,180962509982631535,-999.0,21.8474,20.913,20.5012,0.859375,19.031,180952509987334468,22.3183,20.8794,20.0994,19.73,0.0116667,21.5056,6,824120118,2458202.870023,2458231.971505,18,,,,,,,,,,,,,,,,,,,2018-07-06T07:21:00.000,0.04099999999999682
2237,ZTF18abermkz,2458305.8685417003,2,551368541815,19.9718,2,551368541815015014,t,14,551,18,824,2210.73,1060.0,251.1093422,60.824721200000006,19.1061,0.120557,1.0622,19.1342,0.142,13.1231,22.911,0.339,1.067,-0.162,-0.420994,0.028091,4.25,0.844,861.775,0.8376,0.753083,1.123,1.005,0.264235,0.236471,1.11741,0,0,0.506667,2.0,19.6,2001SC170,1.0,18.9868,0.1588,251.1018231,60.82427220000001,-999.0,21.585,21.556,-999.0,0.263202,15.8894,1,323,2458305.8685417003,2458305.8685417003,16.5250873565674,0,180992511033544266,180982511049521120,-999.0,21.7387,-999.0,-999.0,0.5,28.8788,180982511043131091,-999.0,22.0732,-999.0,-999.0,0.00575,29.1382,4,824120218,2458161.062419,2458219.978102,15,,,,,,,,,,,,,,,,,,,2018-07-06T08:50:42.003,-0.4939
2244,ZTF18abervco,2458305.8860185,2,551386011815,20.0892,2,551386011815015012,t,12,551,18,824,2153.47,1022.5,251.1435999,60.8319858,19.122,0.14772,3.39711,19.0654,0.142,11.934,15.288,0.016,0.575,-0.038,-0.347133,-0.056555,2.51,0.979,919.03,1.02384,1.0737,0.847,0.699,0.33745,0.278486,1.21173,2,0,0.573333,2.0,19.6,2001SC170,1.0,19.1287,0.1931,251.1386773,60.8343338,16.3217,15.3701,14.9633,14.7752,0.99875,11.9884,1,325,2458305.8860185,2458305.8860185,17.1723499298096,0,181002511386791840,180992511511996689,-999.0,-999.0,-999.0,21.2401,0.778667,15.0508,181002511510033846,-999.0,21.7127,21.1298,20.3477,0.0,19.6214,4,824120218,2458161.062419,2458219.978102,15,,,,,,,,,,,,,,,,,,,2018-07-06T09:15:51.998,-0.47800000000000153
2267,ZTF18abeigvc,2458305.7015856,1,551201581815,20.7035,1,551201581815015006,t,6,551,18,824,2725.27,1397.17,250.7893454,60.7507034,19.7246,0.166132,2.15632,20.1188,0.2266,5.97864,23.283,0.34,0.553,-0.453,-0.0370693,0.394192,2.17,0.969,347.227,0.584696,1.17762,0.667,0.587,0.307373,0.270507,1.13629,7,0,0.49,2.0,19.6,2001SC170,0.920237,19.9486,0.2476,250.7925834,60.75013620000001,-999.0,21.3792,21.5033,20.6697,0.5,18.1564,1,319,2458305.7015856,2458305.7015856,16.8558616638184,0,180902507977374858,180902507789542402,21.9286,21.4329,21.0919,20.9131,0.922875,18.5668,180902507795305605,17.3494,16.9513,16.7868,16.7358,1.0,20.9905,5,824120118,2458202.870023,2458231.971505,18,,,,,,,,,,,,,,,,,,,2018-07-06T04:50:16.996,0.12459999999999738
2336,ZTF18abervcn,2458305.8870948995,2,551387091815,19.9571,1,551387091815015013,t,13,551,18,824,2151.19,1020.79,251.14576540000002,60.8324616,19.1738,0.108404,1.30832,19.2736,0.1749,13.965,15.288,0.016,0.575,-0.038,-0.0354884,0.099841,3.79,0.971,921.312,0.683525,0.787366,1.009,0.957,0.266227,0.252507,1.05434,0,0,0.57,2.0,19.6,2001SC170,1.0,19.3687,0.2444,251.1386773,60.834333799999996,-999.0,-999.0,-999.0,21.2401,0.778667,12.8987,1,325,2458305.8870948995,2458305.8870948995,15.564354896545401,0,180992511511996689,181002511386791840,16.3217,15.3701,14.9633,14.7752,0.99875,14.0878,181002511510033846,-999.0,21.7127,21.1298,20.3477,0.0,15.8674,4,824120218,2458161.062419,2458219.978102,15,,,,,,,,,,,,,,,,,,,2018-07-06T09:17:24.999,-0.42620000000000147
2353,ZTF18abesrcx,2458306.6837616,2,552183761615,20.3849,2,552183761615015032,t,32,552,16,824,2421.55,2627.0,252.8288791,61.19080600000001,19.1054,0.114442,3.7306,19.1649,0.1288,11.0625,22.959,0.347,0.902,-0.724,0.0812891,0.059474,2.96,0.98,453.5,1.21995,0.843904,0.809,0.684,0.273311,0.231081,1.18275,2,0,0.53,2.0,19.6,2001SC170,1.0,19.1826,0.167,252.8301373,61.19386039999999,-999.0,21.8737,21.7381,21.052,0.131607,22.6582,1,312,2458306.6837616,2458306.6837616,19.004079818725604,0,181432528246296819,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,824120216,2458161.062419,2458218.976933,15,,,,,,,,,,,,,,,,,,,2018-07-07T04:24:37.002,-0.4946000000000019
2355,ZTF18abeszlu,2458306.6982755,2,552198271615,20.3723,2,552198271615015030,t,30,552,16,824,2375.3,2599.3,252.8578231,61.1973733,19.0884,0.10892,3.60085,19.2532,0.1378,18.0732,23.105,0.339,0.711,-0.669,0.260852,0.164753,2.0,0.999,481.196,1.11905,1.27896,0.685,0.599,0.3425,0.2995,1.14357,3,0,0.59,2.0,19.6,2001SC170,0.987819,19.2924,0.1823,252.86326380000003,61.1930167,20.2707,19.3923,18.987,18.7962,0.992708,18.8724,1,313,2458306.6982755,2458306.6982755,21.3507385253906,0,181432528556131383,181442528594823832,20.5463,19.5712,19.1724,18.8434,0.000833333,19.0139,181432528746376615,21.3849,20.2355,19.6574,19.3797,0.996667,29.6025,3,824120216,2458161.062419,2458218.976933,15,,,,,,,,,,,,,,,,,,,2018-07-07T04:45:31.003,-0.5116000000000014
2364,ZTF18abeyhog,2458306.8103935,1,552310392915,20.6315,2,552310392915015028,t,28,552,29,825,1902.94,2386.0,253.081571,61.24491870000001,19.6482,0.130939,0.709018,19.7986,0.1672,11.6852,22.465,0.27,0.883,-0.227,-0.00818075,0.150361,2.18,0.962,694.496,0.832904,1.26282,0.772,0.736,0.354128,0.337615,1.04891,1,0,0.593333,2.0,19.6,2001SC170,1.0,19.7768,0.2091,253.0879976,61.2460382,21.6152,22.2508,20.8465,20.0656,0.877417,21.8789,1,308,2458306.8103935,2458306.8103935,18.6004524230957,0,181492530941335193,181482530793417247,21.6497,20.7818,20.2999,20.0204,0.96825,22.5173,181502530793012475,22.2312,21.7063,21.2255,20.8388,0.235333,23.8622,3,825120129,2458202.84647,2458229.991019,15,,,,,,,,,,,,,,,,,,,2018-07-07T07:26:57.998,0.0481999999999978
2367,ZTF18abeyqfs,2458306.8250347,1,552325032915,20.5429,2,552325032915015010,t,10,552,29,825,1850.63,2366.47,253.1110168,61.2507596,19.7024,0.193109,2.39371,19.7854,0.1624,7.52477,21.023,0.111,1.799,0.047,-0.168826,0.083024,2.66,0.97,714.028,0.757478,1.14391,0.822,0.716,0.309023,0.269173,1.14804,6,0,0.48,2.0,19.6,2001SC170,0.927369,19.9987,0.252,253.10665240000003,61.2505026,21.247,20.0523,19.3322,18.916,0.02625,7.88858,1,309,2458306.8250347,2458306.8250347,16.9030361175537,0,181502531063761299,181492531025178120,21.6491,20.825,20.4492,20.2459,0.215449,18.0442,181492531159294901,-999.0,21.4269,-999.0,-999.0,0.0134167,21.8545,9,825120129,2458202.84647,2458229.991019,15,,,,,,,,,,,,,,,,,,,2018-07-07T07:48:02.998,0.10239999999999938
2368,ZTF18abeyrcd,2458306.8240856,1,552324081615,20.4528,2,552324081615015017,t,17,552,16,824,1981.5,2356.17,253.1089135,61.2502354,19.6856,0.183114,2.3076,19.5008,0.1327,4.01342,20.95,0.079,1.659,0.038,-0.0844097,-0.184752,4.54,0.74,724.327,0.952042,0.693144,1.851,1.602,0.407709,0.352863,1.15543,5,0,0.31,2.0,19.6,2001SC170,0.975168,19.3805,0.1514,253.1066116,61.2504563,21.247,20.0523,19.3322,18.916,0.02625,4.25351,1,314,2458306.8240856,2458306.8240856,11.578016281127901,0,181502531063761299,181492531025178120,21.6491,20.825,20.4492,20.2459,0.215449,13.9995,181492531159294901,-999.0,21.4269,-999.0,-999.0,0.0134167,21.9026,6,824120116,2458202.870023,2458231.971505,18,,,,,,,,,,,,,,,,,,,2018-07-07T07:46:40.996,0.08559999999999945
2371,ZTF18abezrsz,2458306.8489931,1,552348991615,20.6683,2,552348991615015030,t,30,552,16,824,1902.35,2295.74,253.15955950000003,61.2602253,19.4489,0.125938,1.97363,19.4016,0.1214,7.89736,21.897,0.134,0.926,0.099,-0.209976,-0.04732,2.38,0.975,784.764,1.26674,1.07786,0.722,0.661,0.303361,0.277731,1.09228,3,0,0.606667,2.0,19.6,2001SC170,1.0,19.3592,0.1486,253.1588527,61.2624204,22.0006,21.1038,20.7693,20.5145,0.00125,7.47236,1,315,2458306.8489931,2458306.8489931,18.3650741577148,0,181512531586685623,181512531675816049,-999.0,21.7687,20.9537,20.5837,0.00166667,16.6034,181502531608607351,22.205,22.0856,21.0141,20.4215,0.8845,17.0801,6,824120116,2458202.870023,2458231.971505,18,,,,,,,,,,,,,,,,,,,2018-07-07T08:22:33.004,-0.15110000000000312
2422,ZTF18abeyteu,2458306.8296991,1,552329692915,20.4249,1,552329692915015007,t,7,552,29,825,1833.44,2357.18,253.1204666,61.2526004,19.5962,0.166773,1.30212,19.4953,0.1269,9.92533,22.882,0.29,0.476,-0.275,-0.0611603,-0.100942,3.72,0.935,723.322,0.929594,0.898265,1.015,0.942,0.272849,0.253226,1.07749,0,0,0.536667,2.0,19.6,2001SC170,1.0,19.5059,0.1632,253.1257789,61.2537252,-999.0,22.1572,21.4141,-999.0,0.00654167,9.64822,1,310,2458306.8296991,2458306.8296991,14.986120223999,0,181502531254104527,181502531260534653,-999.0,21.7231,21.255,21.0473,0.00125,9.84439,181502531231017883,-999.0,21.7928,21.3416,21.0156,0.120685,12.809,7,825120129,2458202.84647,2458229.991019,15,,,,,,,,,,,,,,,,,,,2018-07-07T07:54:46.002,-0.003800000000001802
2454,ZTF18abffxnh,2458307.6853587995,2,553185352815,20.6037,2,553185352815015019,t,19,553,28,825,1600.96,1400.27,254.9990226,61.6075571,19.094,0.0943626,3.01631,19.0282,0.1022,7.9213,22.46,0.236,0.813,0.119,-0.275899,-0.06582,1.71,0.981,1400.27,1.57552,1.33406,0.605,0.586,0.353801,0.34269,1.03242,6,0,0.586667,2.0,19.5,2001SC170,0.832194,19.1252,0.1428,254.9947064,61.6084252,20.1068,-999.0,19.1744,20.1805,0.5,9.9199,1,312,2458307.6853587995,2458307.6853587995,20.1864013671875,0,181922549952257342,181922549957236638,16.2401,15.5432,15.2804,15.1855,0.995833,11.0452,181922550023636514,22.0016,21.456,21.1424,20.7839,0.0025,11.7557,7,825120228,2458186.911944,2458222.958854,16,,,,,,,,,,,,,,,,,,,2018-07-08T04:26:55.000,-0.4059999999999988
2460,ZTF18abfgene,2458307.6999074,2,553199902815,20.639,2,553199902815015014,t,14,553,28,825,1546.97,1386.32,255.0293315,61.613601,19.0382,0.0870634,2.92679,19.1332,0.1086,11.4557,19.941,0.098,4.464,0.245,0.421656,0.094996,1.8,0.983,1386.32,1.50578,1.27349,0.664,0.62,0.368889,0.344444,1.07097,6,0,0.666667,2.0,19.5,2001SC170,0.977118,19.2507,0.1539,255.0347872,61.6116897,-999.0,-999.0,21.3302,20.8331,0.432012,10.157,1,313,2458307.6999074,2458307.6999074,22.3624973297119,0,181932550350877982,181932550347775168,-999.0,-999.0,19.9898,19.4552,0.5,11.6201,181932550349754634,21.1779,20.4206,19.9322,19.7008,0.0138333,11.8877,7,825120228,2458186.911944,2458222.958854,16,,,,,,,,,,,,,,,,,,,2018-07-08T04:47:51.999,-0.4618000000000002
2473,ZTF18abfhbjp,2458307.7408449,1,553240842815,20.8555,2,553240842815015008,t,8,553,28,825,1405.8,1336.84,255.1144751,61.63013100000001,19.6352,0.120717,1.3419,19.9445,0.1734,3.25713,23.304,0.355,0.672,-0.237,0.320005,0.309259,2.3,0.977,1336.84,0.910983,1.07945,0.7,0.648,0.304348,0.281739,1.08025,4,0,0.56,2.0,19.5,2001SC170,0.982678,19.974,0.227,255.1125627,61.6302434,-999.0,-999.0,20.8302,19.6178,0.5,14.7042,1,314,2458307.7408449,2458307.7408449,21.4939022064209,0,181952551199703062,181952551216182419,21.9909,20.434,19.8759,19.5328,0.005875,18.2502,181962551079061909,-999.0,-999.0,21.5625,21.0511,0.0286726,18.7824,3,825120128,2458202.84647,2458231.995394,19,,,,,,,,,,,,,,,,,,,2018-07-08T05:46:48.999,0.1352000000000011
2480,ZTF18abfhqjj,2458307.8257176,1,553325712815,20.8379,2,553325712815015026,t,26,553,28,825,1108.91,1239.71,255.2920411,61.6623486,19.5441,0.109923,2.13953,19.4316,0.1136,4.88523,21.616,0.088,0.99,-0.091,-0.0553214,-0.11248,2.52,0.975,1108.91,1.40625,0.962751,0.66,0.655,0.261905,0.259921,1.00763,3,0,0.59,2.0,19.5,2001SC170,1.0,19.5113,0.1551,255.2942046,61.6632594,21.4666,20.9062,20.696,20.5646,0.988125,4.9089,1,315,2458307.8257176,2458307.8257176,21.9904899597168,0,181992552942786608,181992552826447228,-999.0,21.8767,21.3606,-999.0,0.5,16.9119,181992553022846619,22.0914,21.7654,21.3222,-999.0,0.04275,17.5093,5,825120128,2458202.84647,2458231.995394,19,,,,,,,,,,,,,,,,,,,2018-07-08T07:49:02.001,0.04410000000000025
2484,ZTF18abfieuy,2458307.8462153,1,553346212815,20.874,2,553346212815015015,t,15,553,28,825,1033.36,1206.74,255.3353378,61.6697235,19.7195,0.143407,2.9125,19.5945,0.1237,7.38171,23.481,0.335,0.406,-0.246,-0.0673379,-0.12498,2.0,0.979,1033.36,1.27946,1.24645,0.668,0.599,0.334,0.2995,1.11519,6,0,0.546667,2.0,19.5,2001SC170,0.997076,19.418,0.1341,255.3381189,61.671325,22.7239,21.5559,-999.0,21.5047,0.5,16.1719,1,316,2458307.8462153,2458307.8462153,18.5873699188232,0,181992553302329911,181992553302039389,-999.0,-999.0,21.2508,20.8849,0.5,17.0398,181992553294119823,21.839,21.314,21.2418,20.4106,0.5,17.1212,7,825120128,2458202.84647,2458231.995394,19,,,,,,,,,,,,,,,,,,,2018-07-08T08:18:33.002,0.21950000000000003
2501,ZTF18abfjxos,2458307.8859838,2,553385982815,20.4911,2,553385982815015006,t,6,553,28,825,890.588,1155.95,255.4201734,61.6836946,19.0478,0.101998,3.56476,19.1797,0.124,12.1728,22.487,0.255,0.987,-0.139,0.421602,0.13193,2.22,0.982,890.588,1.31142,1.07512,0.67,0.634,0.301802,0.285586,1.05678,4,0,0.636667,2.0,19.5,2001SC170,0.963557,19.3271,0.1809,255.4256412,61.6859289,21.8921,21.3333,20.083,19.5298,0.997083,24.9503,1,317,2458307.8859838,2458307.8859838,24.0508518218994,0,182022554249449051,182012554136011961,-999.0,-999.0,-999.0,20.9751,0.02125,29.9219,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,825120228,2458186.911944,2458222.958854,16,,,,,,,,,,,,,,,,,,,2018-07-08T09:15:49.000,-0.45220000000000127
2652,ZTF18abfnbgr,2458308.718588,1,554218582515,20.8732,2,554218582515015003,t,3,554,25,825,1156.35,246.711,257.3311887,62.000124,19.596,0.119929,3.38177,19.5856,0.1236,5.74209,22.976,0.342,1.096,-0.385,0.368185,-0.010397,2.68,0.997,246.711,1.2876,0.925446,0.77,0.727,0.287313,0.271269,1.05915,3,0,0.59,2.0,19.5,2001SC170,0.98323,19.583,0.1567,257.3336876,62.001234200000006,-999.0,-999.0,20.616,-999.0,0.5,8.70628,1,331,2458308.718588,2458308.718588,20.675212860107397,0,182402573294943677,182402573220915349,20.4253,-999.0,20.1795,-999.0,0.451375,20.165,182402573177332855,-999.0,22.2739,21.561,20.9695,0.421208,23.6762,3,825120125,2458202.84647,2458231.995394,17,,,,,,,,,,,,,,,,,,,2018-07-09T05:14:46.003,0.09600000000000009
2654,ZTF18abfmmlb,2458308.7023495,1,554202342515,20.8146,2,554202342515015001,t,1,554,25,825,1215.23,265.655,257.295991,61.9940796,19.5831,0.130909,3.85183,19.4614,0.1153,6.61165,22.668,0.198,0.589,-0.07,0.0594784,-0.121657,3.13,0.948,265.655,1.35321,0.800489,0.839,0.746,0.268051,0.238339,1.12466,1,0,0.533333,2.0,19.5,2001SC170,1.0,19.3657,0.1343,257.2996646,61.9947804,-999.0,22.0444,20.9139,-999.0,0.00166667,7.56215,1,330,2458308.7023495,2458308.7023495,19.863843917846697,0,182392573003844372,182392572856425994,21.2553,20.951,20.5286,20.448,0.0,18.9509,182392572848041874,16.0103,14.8161,14.1724,13.8801,0.967595,19.705,4,825120125,2458202.84647,2458231.995394,17,,,,,,,,,,,,,,,,,,,2018-07-09T04:51:22.997,0.08310000000000173
2664,ZTF18abfrbnm,2458308.8200231004,2,554320022515,20.1104,2,554320022515015002,t,2,554,25,825,795.298,129.537,257.5520018,62.0354723,19.1173,0.120953,3.36521,19.0419,0.1638,12.8881,22.835,0.33,0.866,0.063,-1.06502,-0.075448,2.07,0.982,129.537,1.06846,1.0818,0.631,0.582,0.304831,0.281159,1.08419,7,0,0.526667,2.0,19.5,2001SC170,0.881788,18.9583,0.1941,257.55949300000003,62.0363778,-999.0,-999.0,21.3928,20.4379,0.886649,4.11866,1,318,2458308.8200231004,2458308.8200231004,15.940814971923801,0,182442575531132195,182432575547988937,-999.0,21.5678,20.8619,20.5626,0.00491667,14.0212,182432575472038511,21.0161,19.7988,18.7681,18.313,0.979167,16.5459,6,825120225,2458186.911944,2458220.000451,15,,,,,,,,,,,,,,,,,,,2018-07-09T07:40:49.996,-0.3826999999999998
2668,ZTF18abfnvej,2458308.7477431,2,554247742515,20.436,2,554247742515015002,t,2,554,25,825,1054.45,214.499,257.3944342,62.0106827,19.1803,0.127244,4.58829,19.1114,0.1173,9.09075,20.693,0.077,1.721,-0.013,0.18275,-0.068855,2.7,0.959,214.499,1.32457,0.922355,0.817,0.746,0.302593,0.276296,1.09517,5,0,0.59,2.0,19.5,2001SC170,0.95917,19.1794,0.1594,257.3951177,62.0132181,21.7744,20.7344,20.2531,20.0662,0.9925,9.1642,1,332,2458308.7477431,2458308.7477431,21.854211807251,0,182412573948426732,182422573925102414,-999.0,-999.0,21.1098,20.8149,0.0,26.4178,182422574045701105,19.2247,18.047,16.8012,16.2591,0.999167,28.242,4,825120225,2458186.911944,2458220.000451,15,,,,,,,,,,,,,,,,,,,2018-07-09T05:56:45.004,-0.319700000000001
2675,ZTF18abfrufh,2458308.8496759,2,554349672515,19.4291,2,554349672515015000,t,0,554,25,825,688.812,89.3574,257.6174023,62.0450226,19.0883,0.210094,1.84831,18.8153,0.2313,5.29037,22.864,0.301,0.485,-0.444,2.20954,-0.272992,3.61,0.157,89.3574,0.613822,0.664809,0.971,0.931,0.268975,0.257895,1.04296,2,0,0.476667,2.0,19.5,2001SC170,1.0,18.9701,0.3415,257.6189414,62.0437238,-999.0,-999.0,21.193,21.0543,0.0125833,5.7676,1,271,2458308.8496759,2458308.8496759,10.793800354003901,0,182452576144783622,182442576103187415,20.2392,19.6148,19.2609,19.144,0.998333,24.5751,182442576149596531,-999.0,-999.0,21.5864,-999.0,0.5,25.4599,4,825120225,2458186.911944,2458220.000451,15,,,,,,,,,,,,,,,,,,,2018-07-09T08:23:31.998,-0.41169999999999973
2729,ZTF18abfxapz,2458310.8459606003,1,556345963915,20.8247,2,556345963915015029,t,29,556,39,825,2426.17,1638.04,262.42836659999995,62.6691695,19.4327,0.115968,1.91005,19.5007,0.1231,8.34273,21.437,0.067,0.629,-0.048,0.137949,0.068022,2.32,0.979,646.326,1.32401,1.03673,0.741,0.694,0.319397,0.299138,1.06772,3,0,0.646667,2.0,19.5,2001SC170,1.0,19.4617,0.1511,262.4272073,62.67145670000001,21.4066,20.2114,19.2201,18.7698,1.0,8.30822,1,327,2458310.8459606003,2458310.8459606003,20.925945281982397,0,183202624274006390,183202624327031449,-999.0,-999.0,20.8663,-999.0,0.5,9.70026,183192624278659726,21.3173,20.8905,20.6678,20.506,0.96481,12.1829,5,825120139,2458205.953553,2458232.9934380003,15,,,,,,,,,,,,,,,,,,,2018-07-11T08:18:10.996,-0.06729999999999947
2740,ZTF18abfxxsm,2458310.8930671,2,556393063915,20.3328,2,556393063915015014,t,14,556,39,825,2248.66,1575.06,262.541101,62.67980079999999,19.0476,0.121281,1.72831,18.9029,0.1018,7.11828,20.628,0.093,2.38,0.238,-0.274621,-0.144723,2.32,0.981,823.842,1.42992,1.1278,0.912,0.822,0.393103,0.35431,1.10949,1,0,0.673333,2.0,19.5,2001SC170,1.0,19.0376,0.1469,262.54461000000003,62.67861120000001,-999.0,21.2451,20.3316,20.0312,0.0405,6.99951,1,329,2458310.8930671,2458310.8930671,21.1388111114502,0,183212625446714940,183212625464495058,-999.0,-999.0,20.8859,20.5891,0.5,9.84108,183222625528290352,-999.0,18.714,18.1039,17.6209,0.906125,22.4379,5,825120239,2458186.911944,2458220.000451,16,,,,,,,,,,,,,,,,,,,2018-07-11T09:26:00.997,-0.4524000000000008
2775,ZTF18abfxwtn,2458310.8921181,2,556392113915,20.235,1,556392113915015018,t,18,556,39,825,2251.47,1577.19,262.5389502,62.679592299999996,19.042,0.144401,2.6547,19.0688,0.1207,9.86998,20.628,0.093,2.38,0.238,-0.222056,0.026839,3.2,0.98,821.032,1.16617,0.87522,0.929,0.762,0.290312,0.238125,1.21916,3,0,0.536667,2.0,19.5,2001SC170,0.961019,18.9604,0.1396,262.54461000000003,62.678611200000006,-999.0,21.2451,20.3316,20.0312,0.0405,9.71579,1,328,2458310.8921181,2458310.8921181,16.8658084869385,0,183212625446714940,183212625464495058,-999.0,-999.0,20.8859,20.5891,0.5,12.8718,183222625528290352,-999.0,18.714,18.1039,17.6209,0.906125,25.9007,6,825120239,2458186.911944,2458220.000451,16,,,,,,,,,,,,,,,,,,,2018-07-11T09:24:39.004,-0.4579999999999984
